"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","depurado","sinEspacios","statusCount","followers","favorites","friends","location","relevancia1","localidadMayusculas","codProv","factorPonderacion"
"ARRIBA KUNTY ......ARRIBA BARCELONA...ABAJO LA MALA SUERTE....@BarcelonaSCweb @radio_sucre https://t.co/G25Qtvrm2J",FALSE,0,NA,2017-07-19 16:44:23,FALSE,NA,887714747633848320,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","sofiblnsalas",0,FALSE,FALSE,NA,NA,"ARRIBA KUNTY ARRIBA BARCELONABAJO LA MALA SUERTEBarcelonaSCweb radioucre","ARRIBAKUNTYARRIBABARCELONABAJOLAMALASUERTEBarcelonaSCwebradioucre",25,13,3,158,"Guayaquil, Ecuador",0.0822784810126582,"GUAYAQUIL, ECUADOR","9",0
"RT @radio_sucre: Asamble<ed>sta del PSC Dallyana Passailaigue pidi<f3> a la @AsambleaEcuador  tomar medidas urgentes para erradicar la violencia<U+0085>",FALSE,0,NA,2017-07-05 00:00:00,FALSE,NA,882612075914285056,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","grupogentesana",5,TRUE,FALSE,NA,NA,"Asamble<ed>sta del PSC Dallyana Passailaigue pidi<f3> a la AsambleaEcuador  tomar medidas urgentes para erradicar la violencia<U+0085>","Asamble<ed>stadelPSCDallyanaPassailaiguepidi<f3>alaAsambleaEcuadortomarmedidasurgentesparaerradicarlaviolencia<U+0085>",6347,5327,6529,1278,"Guayaquil, Ecuador 0985155086",4.16823161189358,"GUAYAQUIL, ECUADOR 0985155086","9",0
"RT @radio_sucre: Asambleistas Marcela Agui<f1>aga y Sofia Esp<ed>n de AP,  rechazaron pedido de juicio pol<ed>tico al Vice Presidente  Jorge Glas.
#<U+0085>",FALSE,0,NA,2017-07-03 00:00:00,FALSE,NA,881889608384073728,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vgt21",1,TRUE,FALSE,NA,NA,"Asambleistas Marcela Agui<f1>aga y Sofia Esp<ed>n de AP rechazaron pedido de juicio pol<ed>tico al Vice Presidente  Jorge Glas<U+0085>","AsambleistasMarcelaAgui<f1>agaySofiaEsp<ed>ndeAPrechazaronpedidodejuiciopol<ed>ticoalVicePresidenteJorgeGlas<U+0085>",1212,16,199,227,"Esmeraldas, Ecuador",0.0704845814977974,"ESMERALDAS, ECUADOR","8",0
"RT @radio_sucre: As<ed> fue la llegada del @BarcelonaSCweb al estadio Monumental hace pocos minutos para su partido frente a @SanLorenzo https<U+0085>",FALSE,0,NA,2017-07-05 00:00:00,FALSE,NA,882748849743425536,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stalinmanssur",2,TRUE,FALSE,NA,NA,"As<ed> fue la llegada del BarcelonaSCweb al estadio Monumental hace pocos minutos para su partido frente a SanLorenzo <U+0085>","As<ed>fuelallegadadelBarcelonaSCwebalestadioMonumentalhacepocosminutosparasupartidofrenteaSanLorenzo<U+0085>",37407,544,30672,1660,"Guayaquil, Ecuador",0.327316486161252,"GUAYAQUIL, ECUADOR","9",0
"Ataque de los colectivos en la Av. Sucre de Catia.
#EnVivoSinCensura https://t.co/cvvK3IWSWf",FALSE,0,NA,2017-07-16 19:25:37,FALSE,NA,886668159817842688,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Radio_Comunidad",8,FALSE,FALSE,NA,NA,"Ataque de los colectivos en la AvSucre de CatiaEnVivoSinCensura","AtaquedeloscolectivosenlaAvSucredeCatiaEnVivoSinCensura",27686,5826,472,2455,"Desde Caracas para el mundo",2.37311608961303,"DESDE CARACAS PARA EL MUNDO","25",0
"ATENCION: Carlos Garc<e9>s queda desafectado de la Tri. ENTERESE
#SucreDeportes https://t.co/ZLCKDbU6AE",FALSE,0,NA,2017-07-22 22:17:25,FALSE,NA,888885720114397184,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","radio_sucre",0,FALSE,FALSE,NA,NA,"ATENCIONCarlos Garc<e9>s queda desafectado de la TriENTERESE
SucreDeportes","ATENCIONCarlosGarc<e9>squedadesafectadodelaTriENTERESESucreDeportes",63093,54313,70,714,"Guayaquil - Ecuador",76.1809256661992,"GUAYAQUIL - ECUADOR","9",0
"RT @radio_sucre: Atletic Sport gan<f3> la primera estaci<f3>n del circuito de<U+00A0>Balonmano https://t.co/eiEdzwLNOQ",FALSE,0,NA,2017-07-10 00:00:00,FALSE,NA,884612326481162240,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jrnochi",1,TRUE,FALSE,NA,NA,"Atletic Sport gan<f3> la primera estaci<f3>n del circuito de<U+00A0>Balonmano","AtleticSportgan<f3>laprimeraestaci<f3>ndelcircuitodeBalonmano",48760,4432,9,1385,"Guayaquil -  Ecuador",3.2,"GUAYAQUIL -  ECUADOR","9",0
"RT @radio_sucre: ATM entrega automotores para control de<U+00A0>tr<e1>nsito https://t.co/vR9BdCQdCp",FALSE,0,NA,2017-07-05 00:00:00,FALSE,NA,882713141150445568,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlvaroG27979666",1,TRUE,FALSE,NA,NA,"ATM entrega automotores para control de<U+00A0>tr<e1>nsito","ATMentregaautomotoresparacontroldetr<e1>nsito",2217,257,18783,984,"Pueblo Los Rios",0.261178861788618,"PUEBLO LOS RIOS","12",0
"@ATMGuayaquil se  comunico a Central de Radio Atm acerca de alto trafico y congesti<f3>n en Sucre y V<ed>ctor hugo brione<U+0085> https://t.co/3dkNcMj1kH",FALSE,0,"ATMGuayaquil",2017-07-15 17:06:14,TRUE,886251526943105024,886270696845971456,3298802431,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SCORPION593",0,FALSE,FALSE,NA,NA,"ATMGuayaquil se  comunico a Central de Radio Atm acerca de alto trafico y congesti<f3>n en Sucre y V<ed>ctor hugo brione<U+0085>","ATMGuayaquilsecomunicoaCentraldeRadioAtmacercadealtotraficoycongesti<f3>nenSucreyV<ed>ctorhugobrione<U+0085>",51,74,1,107,"guayaquil,Ecuador",0.691588785046729,"GUAYAQUIL,ECUADOR","9",0
"RT @radio_sucre: ATNCION Estos ser<ed>an los restos del avi<f3>n venezolano que cayo al mar en Margarita vistos desde un helic<f3>ptero.
#SucreInfor<U+0085>",FALSE,0,NA,2017-07-04 00:00:00,FALSE,NA,882385118014431232,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DarwinLoorA",2,TRUE,FALSE,NA,NA,"ATNCION Estos ser<ed>an los restos del avi<f3>n venezolano que cayo al mar en Margarita vistos desde un helic<f3>pteroSucreInfor<U+0085>","ATNCIONEstosser<ed>anlosrestosdelavi<f3>nvenezolanoquecayoalmarenMargaritavistosdesdeunhelic<f3>pteroSucreInfor<U+0085>",11445,121,39,910,NA,0.132967032967033,NA,"25",0
"AUDIO Alex George nuevo jugador de @UCatolicaEC espera debutar este fin de semana 
https://t.co/emSaVpuDHd<U+0085> https://t.co/I7r6hpDR3l",FALSE,0,NA,2017-07-19 21:19:37,TRUE,NA,887784014165274624,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","radio_sucre",0,FALSE,FALSE,NA,NA,"AUDIO Alex George nuevo jugador de UCatolicaEC espera debutar este fin de semana 
<U+0085>","AUDIOAlexGeorgenuevojugadordeUCatolicaECesperadebutarestefindesemana<U+0085>",63093,54313,70,714,"Guayaquil - Ecuador",76.1809256661992,"GUAYAQUIL - ECUADOR","9",0
"RT @radio_sucre: AUDIO Esteban Paz: Mun<fa>a ni ha renunciado ni le hemos pedido renuncia, no hay que mentirle a la gente
https://t.co/Y97VygB<U+0085>",FALSE,0,NA,2017-07-04 00:00:00,FALSE,NA,882233730320015360,NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","JaMi_Loza",1,TRUE,FALSE,NA,NA,"AUDIO Esteban PazMun<fa>a ni ha renunciado ni le hemos pedido renunciano hay que mentirle a la gente
<U+0085>","AUDIOEstebanPazMun<fa>aniharenunciadonilehemospedidorenuncianohayquementirlealagente<U+0085>",28965,156,33,56,"Toronto, Canada",2.78571428571429,"TORONTO, CANADA","25",0
"AUDIO Jhon Cifuente: Ellos haran su juego, nosotros sabemos lo que tenemos que hacer, pero sera dificil<U+0085> https://t.co/12AcnlgSWT",FALSE,0,NA,2017-07-19 21:22:55,TRUE,NA,887784842552913920,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","radio_sucre",0,FALSE,FALSE,NA,NA,"AUDIO Jhon CifuenteEllos haran su juegonosotros sabemos lo que tenemos que hacerpero sera dificil<U+0085>","AUDIOJhonCifuenteEllosharansujuegonosotrossabemosloquetenemosquehacerperoseradificil<U+0085>",63093,54313,70,714,"Guayaquil - Ecuador",76.1809256661992,"GUAYAQUIL - ECUADOR","9",0
"AUDIO JORGE CELICO: Este es el compromiso mas importante de mi vida y asi lo voy a tomar.
https://t.co/jcxUseBRkg<U+0085> https://t.co/EWZiIYgZRZ",FALSE,0,NA,2017-07-19 21:09:26,TRUE,NA,887781447951667200,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","radio_sucre",0,FALSE,FALSE,NA,NA,"AUDIO JORGE CELICOEste es el compromiso mas importante de mi vida y asi lo voy a tomar<U+0085>","AUDIOJORGECELICOEsteeselcompromisomasimportantedemividayasilovoyatomar<U+0085>",63093,54313,70,714,"Guayaquil - Ecuador",76.1809256661992,"GUAYAQUIL - ECUADOR","9",0
"AUDIO Patricio Lara DT Cat<f3>lica: Vamos a ir por Delf<ed>n a triunfar y espero contar con nuevas incorporaciones<U+0085> https://t.co/ClyNTeD49j",FALSE,0,NA,2017-07-19 21:14:54,TRUE,NA,887782823737921536,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","radio_sucre",0,FALSE,FALSE,NA,NA,"AUDIO Patricio Lara DT Cat<f3>licaVamos a ir por Delf<ed>n a triunfar y espero contar con nuevas incorporaciones<U+0085>","AUDIOPatricioLaraDTCat<f3>licaVamosairporDelf<ed>natriunfaryesperocontarconnuevasincorporaciones<U+0085>",63093,54313,70,714,"Guayaquil - Ecuador",76.1809256661992,"GUAYAQUIL - ECUADOR","9",0
"Barcelona apunta al regreso de <c1>lvez para enfrentar a Fuerza<U+00A0>Amarilla https://t.co/snaJ2Emfcm",FALSE,0,NA,2017-07-21 13:41:20,FALSE,NA,888393458519617536,NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","radio_sucre",1,FALSE,FALSE,NA,NA,"Barcelona apunta al regreso de <c1>lvez para enfrentar a Fuerza<U+00A0>Amarilla","Barcelonaapuntaalregresode<c1>lvezparaenfrentaraFuerzaAmarilla",63093,54313,70,714,"Guayaquil - Ecuador",76.1809256661992,"GUAYAQUIL - ECUADOR","9",0
"@BarcelonaBSC : Banguera1; Velasco31, Aimar19, Arreaga3, BCaicedo15; Minda6, MOyola18; ECastillo16, D<ed>az10, Vera30; Alvez44",FALSE,0,"BarcelonaBSC",2017-07-22 00:13:42,FALSE,NA,888552599179362304,84778025,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","radio_sucre",0,FALSE,FALSE,NA,NA,"BarcelonaBSC BangueraVelascoAimarArreagaBCaicedoMindaMOyolaECastilloD<ed>azVeraAlvez","BarcelonaBSCBangueraVelascoAimarArreagaBCaicedoMindaMOyolaECastilloD<ed>azVeraAlvez",63093,54313,70,714,"Guayaquil - Ecuador",76.1809256661992,"GUAYAQUIL - ECUADOR","9",0
"@BarcelonaBSC: Banguera1; Velasco31, Aimar19, Arreaga3, BCaicedo15; Minda6, MOyola18; Esterilla13, D<ed>az10, Ayov<ed>21; Nahuelp<e1>n37",FALSE,0,"BarcelonaBSC",2017-07-16 16:28:20,FALSE,NA,886623545748590592,84778025,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","radio_sucre",0,FALSE,FALSE,NA,NA,"BarcelonaBSCBangueraVelascoAimarArreagaBCaicedoMindaMOyolaEsterillaD<ed>azAyov<ed>Nahuelp<e1>n","BarcelonaBSCBangueraVelascoAimarArreagaBCaicedoMindaMOyolaEsterillaD<ed>azAyov<ed>Nahuelp<e1>n",63093,54313,70,714,"Guayaquil - Ecuador",76.1809256661992,"GUAYAQUIL - ECUADOR","9",0
"@BarcelonaBSC: Banguera; Velasco, Arreaga, Aimar, Beder, Minda, Oyola (c), Esterilla, Ayov<ed>, D<ed>az y Nahuelp<e1>n
#SucreDeportes",FALSE,0,"BarcelonaBSC",2017-07-16 16:18:17,FALSE,NA,886621017812205568,84778025,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","radio_sucre",0,FALSE,FALSE,NA,NA,"BarcelonaBSCBangueraVelascoArreagaAimarBederMindaOyola  EsterillaAyov<ed>D<ed>az y Nahuelp<e1>n
SucreDeportes","BarcelonaBSCBangueraVelascoArreagaAimarBederMindaOyolaEsterillaAyov<ed>D<ed>azyNahuelp<e1>nSucreDeportes",63093,54313,70,714,"Guayaquil - Ecuador",76.1809256661992,"GUAYAQUIL - ECUADOR","9",0
"50' @BarcelonaBSC  2-0 @FuerzAmarillaSC
#FutbolEcuatorianoPorSucre",FALSE,0,NA,2017-07-22 01:55:11,FALSE,NA,888578135570206720,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","radio_sucre",0,FALSE,FALSE,NA,NA,"BarcelonaBSC   FuerzAmarillaSC
FutbolEcuatorianoPorSucre","BarcelonaBSCFuerzAmarillaSCFutbolEcuatorianoPorSucre",63093,54313,70,714,"Guayaquil - Ecuador",76.1809256661992,"GUAYAQUIL - ECUADOR","9",0
"#BebesAlCielo 26Julio @RadioSantiagoec @radio_sucre
@radiosucesosec @Radio_Formula @LaRedondalp @Laredondadep<U+0085> https://t.co/xP7mT2jc0N",FALSE,0,NA,2017-07-22 05:50:37,TRUE,NA,888637386212638720,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","polirosero1",0,FALSE,FALSE,NA,NA,"BebesAlCielo Julio RadioSantiagoec radioucre
radiosucesosec Radioormula LaRedondalp Laredondadep<U+0085>","BebesAlCieloJulioRadioSantiagoecradioucreradiosucesosecRadioormulaLaRedondalpLaredondadep<U+0085>",7777,201,307,368,"Ecuador",0.546195652173913,"ECUADOR","25",0
"RT @radio_sucre: Boda salvaje: quiso celebrar disparando su AK-47 y casi mata a<U+00A0>todos https://t.co/VgSltz85AC",FALSE,0,NA,2017-07-04 00:00:00,FALSE,NA,882268143044964352,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoseIbanezB",1,TRUE,FALSE,NA,NA,"Boda salvajequiso celebrar disparando su AK y casi mata a<U+00A0>todos","BodasalvajequisocelebrardisparandosuAKycasimataatodos",38148,1184,76,2184,"ÜT: -2.139607,-79.8982272",0.542124542124542,"ÜT: -2.139607,-79.8982272","25",0
"RT @OMEGA_Antof: Bomberos #Antofagasta despacha Unidades a calle Sucre/Miraflores,avanza @BombaPrat @Bomba5antof  @Pr1meraAntof por fuego e<U+0085>",FALSE,0,NA,2017-07-15 04:39:03,FALSE,NA,886082660619235328,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Radio_Emergenci",5,TRUE,FALSE,NA,NA,"Bomberos Antofagasta despacha Unidades a calle Sucreirafloresvanza BombaPrat Bombaantof  PrmeraAntof por fuego e<U+0085>","BomberosAntofagastadespachaUnidadesacalleSucreirafloresvanzaBombaPratBombaantofPrmeraAntofporfuegoe<U+0085>",218617,37126,5135,3923,"Chile      #YoAyudo  VHF y UHF",9.4636757583482,"CHILE      #YOAYUDO  VHF Y UHF","25",0
"#BREAKING Enner Valencia est<e1> viajando rumbo a M<e9>xico para arreglarse con #Tigres (cortes<ed>a: @Jrnochi )<U+0085> https://t.co/O2ySP068hN",FALSE,1,NA,2017-07-06 00:00:00,TRUE,NA,882976796358193152,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","R13Deportivo",1,FALSE,FALSE,NA,NA,"BREAKING Enner Valencia est<e1> viajando rumbo a M<e9>xico para arreglarse con Tigres ortes<ed>aJrnochi","BREAKINGEnnerValenciaest<e1>viajandorumboaM<e9>xicoparaarreglarseconTigresortes<ed>aJrnochi",294,79,26,289,"México",0.272413793103448,"MÉXICO","25",0
"RT @R13Deportivo: #BREAKING Enner Valencia est<e1> viajando rumbo a M<e9>xico para arreglarse con #Tigres (cortes<ed>a: @Jrnochi ) @radio_sucre #R13<U+0085>",FALSE,0,NA,2017-07-06 00:00:00,FALSE,NA,882977581787742208,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eldesconocido",1,TRUE,FALSE,NA,NA,"BREAKING Enner Valencia est<e1> viajando rumbo a M<e9>xico para arreglarse con Tigres ortes<ed>aJrnochi radioucre R<U+0085>","BREAKINGEnnerValenciaest<e1>viajandorumboaM<e9>xicoparaarreglarseconTigresortes<ed>aJrnochiradioucreR<U+0085>",43811,5560,2579,983,"México D.F.",5.65717192268566,"MÉXICO D.F.","25",0
"Brian Cucco @DCuencaOficial
""Ven<ed>amos de 3 partidos sin que nos conviertan, hoy nos convirtieron un solo gol""

<ed><U+00A0><U+00BD><ed><U+00B3><U+00B9><U+0085> https://t.co/XYTe38gQpT",FALSE,1,NA,2017-07-09 00:00:00,TRUE,NA,884203115423162368,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FutGooolEc",0,FALSE,FALSE,NA,NA,"Brian Cucco DCuencaOficial
en<ed>amos de  partidos sin que nos conviertanhoy nos convirtieron un solo gol
dUAUBDedUBUB","BrianCuccoDCuencaOficialen<ed>amosdepartidossinquenosconviertanhoynosconvirtieronunsologoldUAUBDedUBUB",40540,8614,1444,449,"Ecuador",19.1870824053452,"ECUADOR","25",0
"Brutal represi<f3>n chavista en Barinas: un joven qued<f3> inconsciente tras una golpiza de la<U+0085> https://t.co/NhptRfeaYx https://t.co/hOjnovwrp9",FALSE,0,NA,2017-07-18 12:39:03,FALSE,NA,887290621404303360,NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","radio_sucre",2,FALSE,FALSE,NA,NA,"Brutal represi<f3>n chavista en Barinasun joven qued<f3> inconsciente tras una golpiza de la<U+0085>","Brutalrepresi<f3>nchavistaenBarinasunjovenqued<f3>inconscientetrasunagolpizadela<U+0085>",63093,54313,70,714,"Guayaquil - Ecuador",76.1809256661992,"GUAYAQUIL - ECUADOR","9",0
"@bscfab83 @IGecuador Estaba sentado en el auto esperando q se caliente y no sent<ed> si no es por  @radio_sucre q en e<U+0085> https://t.co/IR6X2ccGb1",FALSE,1,"bscfab83",2017-07-11 00:00:00,TRUE,884756276340764672,884759395883782144,905174262,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wironayib91",0,FALSE,FALSE,NA,NA,"bscfab IGecuador Estaba sentado en el auto esperando q se caliente y no sent<ed> si no es por  radioucre q en e<U+0085>","bscfabIGecuadorEstabasentadoenelautoesperandoqsecalienteynosent<ed>sinoesporradioucreqene<U+0085>",7174,169,97,409,"Guayaquil",0.41320293398533,"GUAYAQUIL","9",0
"RT @magalyparedesm2: @InclusionEc @MIES_Zona8 @IvanEspinelM @radio_sucre @ElCiudadano_ec @RadioCiudadanaE @SchezFernandez @GeovannyCanar Bu<U+0085>",FALSE,0,NA,2017-07-19 01:45:56,FALSE,NA,887488646311546880,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Carmen43341014",1,TRUE,FALSE,NA,NA,"Bu<U+0085>","Bu<U+0085>",919,27,871,101,"San Cristobal, Ecuador",0.267326732673267,"SAN CRISTOBAL, ECUADOR","25",0
"RT @MediarGuayas: #BuenDiaGuayas 
En breve el Director del Centro de Mediaci<f3>n @Juanjojung hablar<e1> sobre temas de #Mediaci<f3>n en @radio_sucr<U+0085>",FALSE,0,NA,2017-07-20 18:20:58,FALSE,NA,888101440241192960,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fernuto2001",1,TRUE,FALSE,NA,NA,"BuenDiaGuayas 
En breve el Director del Centro de Mediaci<f3>n Juanjojung hablar<e1> sobre temas de Mediaci<f3>n en radioucr<U+0085>","BuenDiaGuayasEnbreveelDirectordelCentrodeMediaci<f3>nJuanjojunghablar<e1>sobretemasdeMediaci<f3>nenradioucr<U+0085>",19655,193,71,352,NA,0.548295454545455,NA,"25",0
"#BuenDiaGuayas 
En breve el Director del Centro de Mediaci<f3>n @Juanjojung hablar<e1> sobre temas de #Mediaci<f3>n en @radio_sucre @PrefecturGuayas",FALSE,1,NA,2017-07-20 13:28:41,FALSE,NA,888027886317449216,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MediarGuayas",1,FALSE,FALSE,NA,NA,"BuenDiaGuayas 
En breve el Director del Centro de Mediaci<f3>n Juanjojung hablar<e1> sobre temas de Mediaci<f3>n en radioucre PrefecturGuayas","BuenDiaGuayasEnbreveelDirectordelCentrodeMediaci<f3>nJuanjojunghablar<e1>sobretemasdeMediaci<f3>nenradioucrePrefecturGuayas",12496,1632,145,142,"Guayaquil-Ecuador",11.4929577464789,"GUAYAQUIL-ECUADOR","9",0
"@camilin86 @radio_sucre: AUDIO Esteban Paz: Mun<fa>a ni ha renunciado ni le hemos pedido renuncia, (cont) https://t.co/zC18196eU4",FALSE,0,"camilin86",2017-07-04 00:00:00,FALSE,NA,882233671507464192,106514629,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","JaMi_Loza",0,FALSE,FALSE,NA,NA,"camilin radioucreAUDIO Esteban PazMun<fa>a ni ha renunciado ni le hemos pedido renunciaont","camilinradioucreAUDIOEstebanPazMun<fa>aniharenunciadonilehemospedidorenunciaont",28965,156,33,56,"Toronto, Canada",2.78571428571429,"TORONTO, CANADA","25",0
"@camilin86 @radio_sucre: Paz <U+0093>Les dije a los jugadores se comieron un<U+00A0>t<e9>cnico<U+0094> https://t.co/ogqiGKSXK4",FALSE,0,"camilin86",2017-07-05 00:00:00,FALSE,NA,882563968803459072,106514629,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","JaMi_Loza",0,FALSE,FALSE,NA,NA,"camilin radioucrePaz <U+0093>Les dije a los jugadores se comieron un<U+00A0>t<e9>cnico<U+0094>","camilinradioucrePaz<U+0093>Lesdijealosjugadoressecomieronunt<e9>cnico<U+0094>",28965,156,33,56,"Toronto, Canada",2.78571428571429,"TORONTO, CANADA","25",0
"Capriles vot<f3> y envi<f3> un mensaje a Maduro: <U+0093>Le recomendar<ed>a que vea lo que est<e1> pasando y<U+0085> https://t.co/OENHC1cyFf https://t.co/WcjQBAA419",FALSE,4,NA,2017-07-16 18:59:17,FALSE,NA,886661533564116992,NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","radio_sucre",2,FALSE,FALSE,NA,NA,"Capriles vot<f3> y envi<f3> un mensaje a Maduro<U+0093>Le recomendar<ed>a que vea lo que est<e1> pasando y<U+0085>","Caprilesvot<f3>yenvi<f3>unmensajeaMaduro<U+0093>Lerecomendar<ed>aquevealoqueest<e1>pasandoy<U+0085>",63093,54313,70,714,"Guayaquil - Ecuador",76.1809256661992,"GUAYAQUIL - ECUADOR","9",0
"Carlos Falquez Batalla y fuerzas vivas de Machala van a quito a hablar con Ministro de Transporte sobre el concesio<U+0085> https://t.co/C50T0a5cKl",FALSE,0,NA,2017-07-18 11:50:30,TRUE,NA,887278402830467072,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","radio_sucre",1,FALSE,FALSE,NA,NA,"Carlos Falquez Batalla y fuerzas vivas de Machala van a quito a hablar con Ministro de Transporte sobre el concesio<U+0085>","CarlosFalquezBatallayfuerzasvivasdeMachalavanaquitoahablarconMinistrodeTransportesobreelconcesio<U+0085>",63093,54313,70,714,"Guayaquil - Ecuador",76.1809256661992,"GUAYAQUIL - ECUADOR","9",0
"Carlos Garc<e9>s @FEFecuador
""Hemos hecho un gran torneo, gran semestre. Est<e1>n los frutos, hemos sido llamados a una c<U+0085> https://t.co/0v8Y9yv8Pp",FALSE,2,NA,2017-07-22 18:53:50,TRUE,NA,888834490671538176,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FutGooolEc",2,FALSE,FALSE,NA,NA,"Carlos Garc<e9>s FEFecuador
emos hecho un gran torneogran semestreEst<e1>n los frutoshemos sido llamados a una c<U+0085>","CarlosGarc<e9>sFEFecuadoremoshechoungrantorneogransemestreEst<e1>nlosfrutoshemossidollamadosaunac<U+0085>",40540,8614,1444,449,"Ecuador",19.1870824053452,"ECUADOR","25",0
"Carlos Garc<e9>s: Hemos hecho un buen semestre y ahora con esta convocatoria vamos a aprovecharla
#SucreDeportes https://t.co/2RtbiM5QV8",FALSE,0,NA,2017-07-22 19:40:14,FALSE,NA,888846166254915584,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","radio_sucre",1,FALSE,FALSE,NA,NA,"Carlos Garc<e9>sHemos hecho un buen semestre y ahora con esta convocatoria vamos a aprovecharla
SucreDeportes","CarlosGarc<e9>sHemoshechounbuensemestreyahoraconestaconvocatoriavamosaaprovecharlaSucreDeportes",63093,54313,70,714,"Guayaquil - Ecuador",76.1809256661992,"GUAYAQUIL - ECUADOR","9",0
"@CarlosJLarrea @PonceDeLeonEC @TurismoEc @MinturZonal4 @tctelevision @radiopublicaEC @radio_sucre @Gama_Ec<U+0085> https://t.co/z5tOwcwX1O",FALSE,0,"CarlosJLarrea",2017-07-19 21:45:11,TRUE,887703614227087360,887790446386311168,2470094619,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ProximaParadaEc",0,FALSE,FALSE,NA,NA,"CarlosJLarrea PonceDeLeonEC TurismoEc MinturZonal tctelevision radiopublicaEC radioucre Gamac<U+0085>","CarlosJLarreaPonceDeLeonECTurismoEcMinturZonaltctelevisionradiopublicaECradioucreGamac<U+0085>",2401,2502,177,1362,"Ecuador",1.83835415135929,"ECUADOR","25",0
"@CarlosOcariz habla mucho en radio y tv pero su gestion p<e9>sima en el municipio sucre habla por si sola. Mucha bomba y poco chicle alcalde.",FALSE,0,"CarlosOcariz",2017-07-18 19:06:43,FALSE,NA,887388178650464256,54973156,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IleneRondon",0,FALSE,FALSE,NA,NA,"CarlosOcariz habla mucho en radio y tv pero su gestion p<e9>sima en el municipio sucre habla por si solaMucha bomba y poco chicle alcalde.","CarlosOcarizhablamuchoenradioytvperosugestionp<e9>simaenelmunicipiosucrehablaporsisolaMuchabombaypocochiclealcalde.",1810,58,200,118,"caracas",0.491525423728814,"CARACAS","25",0
