"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude"
"1";"@dometabacchi @samaniegoMG6 @DiarioExtraEc @Expresoec @Diario_Super @MetroEcuador @alcaldiagye @eluniversocom… https://t.co/GVwy6dqgQ2";FALSE;0;"dometabacchi";2017-07-19 02:39:54;TRUE;"887008766163652609";"887502224993202176";"437636228";"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"florescarreraco";0;FALSE;FALSE;NA;NA
"2";"@MIES_Zona8 @IvanEspinelM @ecuavisa @GeovannyCanar @radio_sucre @RadioHuancavilk @radiosonorama @radiopublicaEC… https://t.co/OhOqlBvSbC";FALSE;0;"MIES_Zona8";2017-07-19 02:34:16;TRUE;"887343892919615489";"887500808627113985";"1108117242";"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"CarlosA25536807";0;FALSE;FALSE;NA;NA
"3";"Recibiendo la visita de @banda4amec en    
#LaNocheEnWq presentando su nuevo tema #MyLove con @angelochoar por… https://t.co/FzbbPAFMX3";FALSE;1;NA;2017-07-19 02:33:14;TRUE;NA;"887500547640758273";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"WQRadio_EC";0;FALSE;FALSE;NA;NA
"4";"@MIES_Zona8 @IvanEspinelM @MVEspinosaS @GeovannyCanar @ronald_chavezo @radiopublicaEC @radiosonorama… https://t.co/UBxcEBVa61";FALSE;0;"MIES_Zona8";2017-07-19 02:31:23;TRUE;"887314962913386502";"887500084212092928";"1108117242";"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"CarlosA25536807";0;FALSE;FALSE;NA;NA
"5";"@WQRadio_EC @angelochoar en #LaNocheEnWQ quisiera escuchar #AquellaNoche de @ken_y_official gracias<U+203C><U+FE0F>";FALSE;0;"WQRadio_EC";2017-07-19 02:30:58;FALSE;NA;"887499977525776384";"423764833";"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"genemotato";0;FALSE;FALSE;NA;NA
"6";"@WQRadio_EC @angelochoar en #LaNocheEnWQ quisiera escuchar #AquellaNoche de @ken_y_official gracias <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>";FALSE;0;"WQRadio_EC";2017-07-19 02:30:51;FALSE;NA;"887499948195012609";"423764833";"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"genemotato";0;FALSE;FALSE;NA;NA
"7";"@WQRadio_EC @angelochoar en #LaNocheEnWQ quisiera escuchar #AquellaNoche de @ken_y_official gracias";FALSE;0;"WQRadio_EC";2017-07-19 02:30:44;FALSE;NA;"887499920361521153";"423764833";"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"genemotato";0;FALSE;FALSE;NA;NA
"8";"@MIES_Zona8 @IvanEspinelM @GeovannyCanar @radio_sucre @RadioHuancavilk @radiosonorama @RTSEcuador @radiopublicaEC… https://t.co/WdWFk8qTD2";FALSE;0;"MIES_Zona8";2017-07-19 02:28:54;TRUE;"887365444251918336";"887499460510720000";"1108117242";"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"CarlosA25536807";0;FALSE;FALSE;NA;NA
"9";"RT @CarlosA25536807: @MIES_Zona8 @marsij2 @PoliticaEc @IvanEspinelM @GeovannyCanar @RolandoNavarroM @SchezFernandez @JuanitoFSC @radiopubli…";FALSE;0;NA;2017-07-19 02:27:52;FALSE;NA;"887499197112610816";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"RolandoNavarroM";1;TRUE;FALSE;NA;NA
"10";"Hoy en el noticiero de @WQRadio_EC nos acompañó la Ab. Silvia Buendía, Defensora de los Derechos Humanos. Hoy habla… https://t.co/dypSIxLiUo";FALSE;0;NA;2017-07-19 02:13:45;TRUE;NA;"887495646982406144";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"LenssyCox";0;FALSE;FALSE;NA;NA
"11";"@MIES_Zona8 @marsij2 @PoliticaEc @IvanEspinelM @GeovannyCanar @RolandoNavarroM @SchezFernandez @JuanitoFSC… https://t.co/rdCMD97QTX";FALSE;0;"MIES_Zona8";2017-07-19 02:10:41;TRUE;"886987962369658882";"887494875544944642";"1108117242";"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"CarlosA25536807";1;FALSE;FALSE;NA;NA
"12";"Sonó en @WQRadio_EC un amor de verdad de @ReikMx  
@SonyMusicEC @MundoReikEc";FALSE;0;NA;2017-07-19 01:32:14;FALSE;NA;"887485198086139904";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"jennifermishel";0;FALSE;FALSE;NA;NA
"13";"@angelochoar muchas gracias por colocar #DispuestoAAmarte de @JoelyBrian #LaNocheEnWQ @WQRadio_EC hermoso tema!! #PromoEcuadorJyB";FALSE;0;"angelochoar";2017-07-19 01:24:42;FALSE;NA;"887483300255719424";"256597603";"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M2)</a>";"CinthiaE94";0;FALSE;FALSE;NA;NA
"14";"@angelochoar quiero oir en #LaNocheEnWQ @WQRadio_EC a @JoelyBrian con #DispuestoAAmarte <ed><U+00A0><U+00BE><ed><U+00B4><U+0097><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5>saludos desde Argentina <ed><U+00A0><U+00BD><ed><U+00B1><U+008B><ed><U+00A0><U+00BD><ed><U+00B8><U+0098> #PromoEcuadorJyB <ed><U+00A0><U+00BD><ed><U+00B2><U+009F>";FALSE;0;"angelochoar";2017-07-19 01:12:15;FALSE;NA;"887480170566889473";"256597603";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"MiiliSantillan";0;FALSE;FALSE;NA;NA
"15";"@MIES_Zona8 @IvanEspinelM @GeovannyCanar @DrWilliamPlua @radiopublicaEC @radiosonorama @RadioHuancavilk… https://t.co/yqErzBs7SW";FALSE;0;"MIES_Zona8";2017-07-19 01:03:44;TRUE;"887033485373952000";"887478025075425281";"1108117242";"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"CarlosA25536807";0;FALSE;FALSE;NA;NA
"16";"@angelochoar por favor sería tan amable de complacerme con #DispuestoAAmarte de @JoelyBrian por #LaNocheEnWQ @WQRadio_EC #PromoEcuadorJyB";FALSE;0;"angelochoar";2017-07-19 00:56:39;FALSE;NA;"887476244631126016";"256597603";"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CinthiaE94";0;FALSE;FALSE;NA;NA
"17";"¡Prepárate para disfrutar de tus artistas favoritos! #WQRadio con los artistas de moda @GloriaTrevi y… https://t.co/p5cRuDTqfB";FALSE;0;NA;2017-07-19 00:56:35;TRUE;NA;"887476227149357056";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"WQRadio_EC";0;FALSE;FALSE;NA;NA
"18";"@angelochoar muchísimas gracias por los saluditos!! #LaNocheEnWQ @WQRadio_EC que siga teniendo una linda noche, besos!! #PromoEcuadorJyB";FALSE;0;"angelochoar";2017-07-19 00:52:06;FALSE;NA;"887475097879142400";"256597603";"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M2)</a>";"CinthiaE94";0;FALSE;FALSE;NA;NA
"19";"Muchísimas gracias por el saludo querido @angelochoar <ed><U+00A0><U+00BE><ed><U+00B4><U+0097>
Abrazo frioo desde Argentina <ed><U+00A0><U+00BD><ed><U+00B1><U+008B>!!
#LaNocheEnWQ @WQRadio_EC #PromoEcuadorJyB";FALSE;0;NA;2017-07-19 00:46:47;FALSE;NA;"887473760193925121";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"MiiliSantillan";0;FALSE;FALSE;NA;NA
"20";"Hola @WQRadio_EC pueden poner #DevuélvemeElCorazón de @SebastianYatra porfavor @SebastianYatraE @GomiTwiin @andradedirak @UniversalMusicE";FALSE;0;NA;2017-07-19 00:37:22;FALSE;NA;"887471391808913408";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Stephy_Sofi";0;FALSE;FALSE;NA;NA
"21";"Hola, hola!! Muy buenas noches mi estimado @angelochoar ya estoy desde MX escuchando #LaNocheEnWQ @WQRadio_EC saluditos!! #PromoEcuadorJyB";FALSE;0;NA;2017-07-19 00:27:39;FALSE;NA;"887468946705846274";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CinthiaE94";0;FALSE;FALSE;NA;NA
