"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude"
"1";"@radioalfaec super triste";FALSE;0;"RobayoPaulo";2017-07-18 21:01:38;FALSE;"887416530790752260";"887417100633075713";"4100493513";"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"RobayoPaulo";0;FALSE;FALSE;NA;NA
"2";"@radioalfaec hachiko siempre a tu lado";FALSE;0;"radioalfaec";2017-07-18 20:59:22;FALSE;"887407095070502912";"887416530790752260";"288528334";"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"RobayoPaulo";0;FALSE;FALSE;NA;NA
"3";"#tbb Cuando los domingos eran imperdibles a las 15h00 #sundayparty #lafiestanopara @radioalfaec https://t.co/EJMq37SpxW";FALSE;1;NA;2017-07-18 20:58:06;FALSE;NA;"887416211461505027";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"Christopherfua_";0;FALSE;FALSE;NA;NA
"4";"@radioalfaec pls pongan warriors de imagine dragons";FALSE;0;"radioalfaec";2017-07-18 20:41:25;FALSE;"887407095070502912";"887412010698330114";"288528334";"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"RobayoPaulo";0;FALSE;FALSE;NA;NA
"5";"@radioalfaec pls ponga warrior de imagine dragon";FALSE;0;"radioalfaec";2017-07-18 20:40:43;FALSE;NA;"887411835686793216";"288528334";"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"RobayoPaulo";0;FALSE;FALSE;NA;NA
"6";"#MartesDeCine #MartesSentimental en el #AlfaShow cuáles son las mejores películas para llorar , coméntanos Right No… https://t.co/IsuCfwZMrI";FALSE;1;NA;2017-07-18 20:21:53;TRUE;NA;"887407095070502912";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"radioalfaec";0;FALSE;FALSE;NA;NA
"7";"RT @radioalfaec: Es #Lunes y la fiesta continúa  #Intensamente en #AlfaNight junto a @carolbrunes https://t.co/tBpr4iCN5H";FALSE;0;NA;2017-07-18 17:44:34;FALSE;NA;"887367505731358720";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"krizthianmacias";4;TRUE;FALSE;NA;NA
"8";"#ParaLaOreja <ed><U+00A0><U+00BD><ed><U+00B1><U+0082><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>al máximo y dile 0 al aburrimiento <ed><U+00A0><U+00BC><ed><U+00BE><U+00A7>";FALSE;2;NA;2017-07-18 17:27:28;FALSE;NA;"887363203549847552";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"radioalfaec";1;FALSE;FALSE;NA;NA
"9";"Martes con M de #Motivacion desde el #PrimeTime la mejor vibra o/ ¡No paramos! https://t.co/innt8IiRWi";FALSE;4;NA;2017-07-18 15:36:00;FALSE;NA;"887335151814004741";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"radioalfaec";2;FALSE;FALSE;NA;NA
"10";"RT @aldan26: #Guettaenalfaradio @radioalfaec Alvaro Mejia/25años/Quito/0992788996 #alfapase1608";FALSE;0;NA;2017-07-18 08:56:44;FALSE;NA;"887234673688051712";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"Evelyn21815140";1;TRUE;FALSE;NA;NA
"11";"RT @radioalfaec: Es #Lunes y la fiesta continúa  #Intensamente en #AlfaNight junto a @carolbrunes https://t.co/tBpr4iCN5H";FALSE;0;NA;2017-07-18 02:15:51;FALSE;NA;"887133787322290180";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"dreamspaulo";4;TRUE;FALSE;NA;NA
"12";"Es #Lunes y la fiesta continúa  #Intensamente en #AlfaNight junto a @carolbrunes https://t.co/tBpr4iCN5H";FALSE;10;NA;2017-07-18 02:13:44;FALSE;NA;"887133252221378561";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"radioalfaec";4;FALSE;FALSE;NA;NA
"13";"RT @radioalfaec: #LunesDeDiversión #LunesDeHt en el #AlfaShow interactúa junto a nosotros con el ht #JustoAhoraTengoGanas <ed><U+00A0><U+00BC><ed><U+00BE><U+00A7><ed><U+00A0><U+00BD><ed><U+00B5><U+00BA><ed><U+00A0><U+00BD><ed><U+00B3><U+00BB> https://t.co/…";FALSE;0;NA;2017-07-18 02:01:12;FALSE;NA;"887130099186794497";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"oz_jordy";1;TRUE;FALSE;NA;NA
"14";"#LunesDeDiversión #LunesDeHt en el #AlfaShow interactúa junto a nosotros con el ht #JustoAhoraTengoGanas <ed><U+00A0><U+00BC><ed><U+00BE><U+00A7><ed><U+00A0><U+00BD><ed><U+00B5><U+00BA><ed><U+00A0><U+00BD><ed><U+00B3><U+00BB> https://t.co/lHMJl5tOLq";FALSE;6;NA;2017-07-17 20:14:05;FALSE;NA;"887042743297609728";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"radioalfaec";1;FALSE;FALSE;NA;NA
"15";"RT @radioalfaec: Es #Lunes y la fiesta continúa  #Intensamente en #AlfaNight junto a @carolbrunes https://t.co/fFoPFX0gWW";FALSE;0;NA;2017-07-17 15:22:19;FALSE;NA;"886969319070072832";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"BillybhaighB";3;TRUE;FALSE;NA;NA
"16";"RT @radioalfaec: #MartesDeCine #MartesDeSuperhéroe en el #AlfaShow cuáles son las mejores películas de héroes , coméntanos Right Now!!! htt…";FALSE;0;NA;2017-07-17 15:22:08;FALSE;NA;"886969274488819713";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"BillybhaighB";1;TRUE;FALSE;NA;NA
"17";"RT @radioalfaec: ¡VOTA YA! <ed><U+00A0><U+00BC><ed><U+00BE><U+00A7> Y tu canción estará en nuestro #ALFATOP20
¿Cúal es tu favorita? <U+279C><U+279C><U+279C> 1-2-3 https://t.co/c3GQYE5xcp";FALSE;0;NA;2017-07-17 15:21:56;FALSE;NA;"886969221695066113";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"BillybhaighB";2;TRUE;FALSE;NA;NA
