"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude"
"1";"@WQRadio_EC rogamos q hagan sonar #VueloAParis @JohannVera1 @TeamJohannVVzla @TeamJohannPty @TeamJohannItaly @Yolinaticas @GuillerminaSgue";FALSE;1;"WQRadio_EC";2017-07-23 02:19:06;FALSE;NA;"888946542933155840";"423764833";"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"superjosefa";0;FALSE;FALSE;NA;NA
"2";"Hola @WQRadio_EC por fa podrían sonar #HeyDj de @CNCOmusic . Gracias";FALSE;0;NA;2017-07-23 00:03:09;FALSE;NA;"888912330754543616";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Melani_0122";0;FALSE;FALSE;NA;NA
"3";"RT @CarlosA25536807: @MIES_Zona8 @GeovannyCanar @IvanEspinelM @DrWilliamPlua @radiorumbagye @radio_sucre @ronald_chavezo @RadioHuancavilk @…";FALSE;0;NA;2017-07-22 22:33:30;FALSE;NA;"888889769928921088";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"DanielA23515521";3;TRUE;FALSE;NA;NA
"4";"RT @magalyparedesm2: @MIES_Zona8 @IvanEspinelM @MVEspinosaS @GeovannyCanar @ronald_chavezo @radiopublicaEC @radiosonorama @RadioHuancavilk…";FALSE;0;NA;2017-07-22 21:57:10;FALSE;NA;"888880627898044417";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"GloriaJ06946796";6;TRUE;FALSE;NA;NA
"5";"@soywilsonfranco @WQRadio_EC <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+0098>";FALSE;0;"soywilsonfranco";2017-07-22 21:40:08;FALSE;"841379242021662721";"888876341461999618";"237092406";"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"MoraKarmen";0;FALSE;FALSE;NA;NA
"6";"RT @BaironValleD: Mañana VIERNES, 21 de julio en @RadioMorena @WQRadio_EC @sanfrancisco850 @radiorumbagye síganos en vivo por Facebook.@Len…";FALSE;0;NA;2017-07-22 21:34:39;FALSE;NA;"888874961179463680";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"nickrobles1990";141;TRUE;FALSE;NA;NA
"7";"@WQRadio_EC ayudenme con #HeyDJ de @CNCOmusic y un saludo a @CNCOEcuadorVIP <ed><U+00A0><U+00BD><ed><U+00B8><U+0098>";FALSE;0;"WQRadio_EC";2017-07-22 19:43:35;FALSE;NA;"888847006692777984";"423764833";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"jennioda1999";0;FALSE;FALSE;NA;NA
"8";"RT @julio19681220: @MIES_Zona8 @IvanEspinelM @GeovannyCanar @DrWilliamPlua @radiorumbagye @radio_sucre @ronald_chavezo @RadioHuancavilk @ra…";FALSE;0;NA;2017-07-22 18:58:20;FALSE;NA;"888835622894534657";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"EVELYNESTEVES";2;TRUE;FALSE;NA;NA
"9";"RT @julio19681220: @MIES_Zona8 @IvanEspinelM @GeovannyCanar @DrWilliamPlua @radiorumbagye @radio_sucre @ronald_chavezo @RadioHuancavilk @ra…";FALSE;0;NA;2017-07-22 18:45:58;FALSE;NA;"888832510360203265";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"GeovannyCanar";2;TRUE;FALSE;NA;NA
"10";"@MIES_Zona8 @IvanEspinelM @GeovannyCanar @DrWilliamPlua @radiorumbagye @radio_sucre @ronald_chavezo… https://t.co/uQrmwzOw6f";FALSE;0;"MIES_Zona8";2017-07-22 18:34:18;TRUE;"888764263120220162";"888829571465924608";"1108117242";"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"julio19681220";2;FALSE;FALSE;NA;NA
"11";"RT @CarlosA25536807: @MIES_Zona8 @GeovannyCanar @IvanEspinelM @DrWilliamPlua @radiorumbagye @radio_sucre @ronald_chavezo @RadioHuancavilk @…";FALSE;0;NA;2017-07-22 17:38:10;FALSE;NA;"888815447902236673";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"albertomiguele2";3;TRUE;FALSE;NA;NA
"12";"RT @CarlosA25536807: @MIES_Zona8 @GeovannyCanar @IvanEspinelM @DrWilliamPlua @radiorumbagye @radio_sucre @ronald_chavezo @RadioHuancavilk @…";FALSE;0;NA;2017-07-22 17:37:37;FALSE;NA;"888815310144503812";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"albertomiguele2";2;TRUE;FALSE;NA;NA
"13";"RT @CarlosA25536807: @MIES_Zona8 @DrWilliamPlua @IvanEspinelM @GeovannyCanar @radiorumbagye @radio_sucre @ronald_chavezo @RadioHuancavilk @…";FALSE;0;NA;2017-07-22 17:37:26;FALSE;NA;"888815260089692160";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"albertomiguele2";2;TRUE;FALSE;NA;NA
"14";"RT @CarlosA25536807: @MIES_Zona8 @DrWilliamPlua @IvanEspinelM @GeovannyCanar @radiorumbagye @radio_sucre @ronald_chavezo @RadioHuancavilk @…";FALSE;0;NA;2017-07-22 17:15:32;FALSE;NA;"888809752448442371";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"GeovannyCanar";2;TRUE;FALSE;NA;NA
"15";"RT @CarlosA25536807: @MIES_Zona8 @GeovannyCanar @IvanEspinelM @DrWilliamPlua @radiorumbagye @radio_sucre @ronald_chavezo @RadioHuancavilk @…";FALSE;0;NA;2017-07-22 17:15:29;FALSE;NA;"888809739060224000";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"GeovannyCanar";2;TRUE;FALSE;NA;NA
"16";"RT @CarlosA25536807: @MIES_Zona8 @GeovannyCanar @IvanEspinelM @DrWilliamPlua @radiorumbagye @radio_sucre @ronald_chavezo @RadioHuancavilk @…";FALSE;0;NA;2017-07-22 17:15:12;FALSE;NA;"888809668604289025";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"GeovannyCanar";3;TRUE;FALSE;NA;NA
"17";"@MIES_Zona8 @GeovannyCanar @IvanEspinelM @DrWilliamPlua @radiorumbagye @radio_sucre @ronald_chavezo… https://t.co/z82wZyMNFw";FALSE;1;"MIES_Zona8";2017-07-22 16:44:03;TRUE;"888794224161955840";"888801828791570432";"1108117242";"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"CarlosA25536807";3;FALSE;FALSE;NA;NA
"18";"@MIES_Zona8 @GeovannyCanar @IvanEspinelM @DrWilliamPlua @radiorumbagye @radio_sucre @ronald_chavezo… https://t.co/DdxPhKD3UJ";FALSE;1;"MIES_Zona8";2017-07-22 16:31:33;TRUE;"888792583488622592";"888798680295366656";"1108117242";"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"CarlosA25536807";2;FALSE;FALSE;NA;NA
"19";"@MIES_Zona8 @DrWilliamPlua @IvanEspinelM @GeovannyCanar @radiorumbagye @radio_sucre @ronald_chavezo… https://t.co/C9RoQRYTmA";FALSE;1;"MIES_Zona8";2017-07-22 16:26:23;TRUE;"888766028863471617";"888797382086971394";"1108117242";"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"CarlosA25536807";2;FALSE;FALSE;NA;NA
"20";"RT @olgarebeca16: Hola @WQRadio_EC  podrían poner porfa #HeyDJ de @CNCOmusic graacias. Saludos a @CNCOEcuadorVIP <ed><U+00A0><U+00BD><ed><U+00B2><U+009B>";FALSE;0;NA;2017-07-22 15:28:45;FALSE;NA;"888782877168717824";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"TanyToala";1;TRUE;FALSE;NA;NA
"21";"Hola @WQRadio_EC  podrían poner porfa #HeyDJ de @CNCOmusic graacias. Saludos a @CNCOEcuadorVIP <ed><U+00A0><U+00BD><ed><U+00B2><U+009B>";FALSE;0;NA;2017-07-22 15:15:52;FALSE;NA;"888779637266018304";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"olgarebeca16";1;FALSE;FALSE;NA;NA
"22";"@MIES_Zona8 @DrWilliamPlua @IvanEspinelM @radiorumbagye @radio_sucre @ronald_chavezo @RadioHuancavilk… https://t.co/vzgIXBClE0";FALSE;0;"MIES_Zona8";2017-07-22 14:44:32;TRUE;"888766028863471617";"888771749164273664";"1108117242";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"GeovannyCanar";0;FALSE;FALSE;NA;NA
"23";"RT @polirosero1: #BebesAlCielo 26Julio @MarcosWitt @MarcosWittReal
@WQRadio_EC @sanchezangelm @davidsilva @dariopatinocana #MajestadFM 
@Ra…";FALSE;0;NA;2017-07-22 05:52:29;FALSE;NA;"888637856419385344";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"gabrielitaaa10";1;TRUE;FALSE;NA;NA
"24";"#BebesAlCielo 26Julio @MarcosWitt @MarcosWittReal
@WQRadio_EC @sanchezangelm @davidsilva @dariopatinocana… https://t.co/eKISuDpNSU";FALSE;0;NA;2017-07-22 05:51:16;TRUE;NA;"888637548679110656";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"polirosero1";1;FALSE;FALSE;NA;NA
"25";"RT @BaironValleD: Mañana VIERNES, 21 de julio en @RadioMorena @WQRadio_EC @sanfrancisco850 @radiorumbagye síganos en vivo por Facebook.@Len…";FALSE;0;NA;2017-07-22 03:11:04;FALSE;NA;"888597233821724673";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Griselsrl";141;TRUE;FALSE;NA;NA
"26";"RT @CCPIDG: @luzmilanicolald visitó @WQRadio_EC invitando a la ciudadanía a la Feria #GyeCiudadDeDerechos el 27/Julio en el @Malecon2000Gye…";FALSE;0;NA;2017-07-22 01:59:53;FALSE;NA;"888579320960212992";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"lolibravo76";1;TRUE;FALSE;NA;NA
"27";"@WQRadio_EC Hola porfa me pueden complacer con la canción #MiBendicion de @jluna_oficial cc @JLuna_FansClub @MusicBusinessEC <ed><U+00A0><U+00BD><ed><U+00B8><U+0089> <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BE><U+00A4>";FALSE;0;"WQRadio_EC";2017-07-21 22:58:30;FALSE;NA;"888533674324578304";"423764833";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Guiisseliitx";0;FALSE;FALSE;NA;NA
"28";"@WQRadio_EC  pueden poner #DevuelvemeElCorazon @SebastianYatra por favor @GomiTwiin @andradedirak @Vivi_CaroLuna @YatraEc @SebastianYatraE";FALSE;0;"WQRadio_EC";2017-07-21 22:57:41;FALSE;NA;"888533469252509698";"423764833";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"vickimartillo_";0;FALSE;FALSE;NA;NA
