"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude"
"1";"@radioalfaec ubiquen a a @faustominoz con #SoyValiente";FALSE;0;"radioalfaec";2017-07-12 14:01:40;FALSE;NA;"885137084272521216";"288528334";"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"GabrielMonHi";0;FALSE;FALSE;NA;NA
"2";"Somos tu mejor compañía en este #Martes estas en #AlfaNight https://t.co/zKMzJZPHiW";FALSE;2;NA;2017-07-12 02:43:01;FALSE;NA;"884966295577526273";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"radioalfaec";0;FALSE;FALSE;NA;NA
"3";"@viviiabi es nuestra invitada de esta semana en el #AlfaShow 
<U+27A5> Mano arriba quienes conocen a esta youtuber https://t.co/SzQSb3zzjt";FALSE;0;"Viviiabi";2017-07-12 02:15:04;FALSE;NA;"884959262044278784";"2722570848";"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"radioalfaec";0;FALSE;FALSE;NA;NA
"4";"Nochesita de martes con el mejor ambiente #Dance desde #AlfaMania junto a @GerardVoice https://t.co/innt8IiRWi";FALSE;4;NA;2017-07-11 23:24:08;FALSE;NA;"884916246835318784";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"radioalfaec";2;FALSE;FALSE;NA;NA
"5";"Hola @radioalfaec <ed><U+00A0><U+00BD><ed><U+00B1><U+008B> pueden programar #VolverteAVer de #LeslieShaw &amp; #Legarda <ed><U+00A0><U+00BC><ed><U+00BE><U+00B5>";FALSE;0;NA;2017-07-11 21:36:52;FALSE;NA;"884889249618776065";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"luisa19918";0;FALSE;FALSE;NA;NA
"6";"RT @s19reyes: Hola @radioalfaec <ed><U+00A0><U+00BD><ed><U+00B1><U+008B> pueden programar #VolverteAVer de #LeslieShaw &amp; #Legarda <ed><U+00A0><U+00BC><ed><U+00BE><U+00B5> 
https://t.co/KKZWayIBTt";FALSE;0;NA;2017-07-11 21:36:37;FALSE;NA;"884889188465856513";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"luisa19918";1;TRUE;FALSE;NA;NA
"7";"Hola @radioalfaec <ed><U+00A0><U+00BD><ed><U+00B1><U+008B> pueden programar #VolverteAVer de #LeslieShaw &amp; #Legarda <ed><U+00A0><U+00BC><ed><U+00BE><U+00B5> 
https://t.co/KKZWayIBTt";FALSE;0;NA;2017-07-11 21:36:06;FALSE;NA;"884889059247706113";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"s19reyes";1;FALSE;FALSE;NA;NA
"8";"@radioalfaec pueden poner #DevuelvemeElCorazon @SebastianYatra por favor @GomiTwiin @andradedirak @Vivi_CaroLuna @YatraEc @SebastianYatraE";FALSE;0;"radioalfaec";2017-07-11 21:30:03;FALSE;NA;"884887534291079169";"288528334";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"vickimartillo_";0;FALSE;FALSE;NA;NA
"9";"@radioalfaec será q pueden ayudarme con el número dé WhatsApp";FALSE;0;"radioalfaec";2017-07-11 20:49:51;FALSE;NA;"884877420725227520";"288528334";"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"bryantuarez2";0;FALSE;FALSE;NA;NA
"10";"¡¡¡ YA ESTAMOS A 10 DÍAS DE #Tomorrowland !!! <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>
@radioalfaec  
 <ed><U+00A0><U+00BE><ed><U+00B4><U+009C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BE><ed><U+00B4><U+009B><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B1><U+00A8><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><U+200D><ed><U+00A0><U+00BC><ed><U+00BE><U+00A4><ed><U+00A0><U+00BD><ed><U+00B1><U+00A9><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><U+200D><ed><U+00A0><U+00BC><ed><U+00BE><U+00A4>";FALSE;1;NA;2017-07-11 14:37:28;FALSE;NA;"884783704165548032";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"AdrianZboss";0;FALSE;FALSE;NA;NA
"11";"Empieza tu mañana de martes con la mejor Musica Sigue a @radioalfaec y conectate con el mejor dance #GoodMorningEcuador";FALSE;1;NA;2017-07-11 12:24:42;FALSE;NA;"884750294860546048";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Ar_BassDj";0;FALSE;FALSE;NA;NA
"12";"RT @ChartsMaiteP: Hola @radioalfaec, podría sonar 'Loca' de Maite Perroni y Cali &amp; El Dande en tu programacíon? Gracias!";FALSE;0;NA;2017-07-11 06:39:23;FALSE;NA;"884663390425280512";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"LaiPerronita";2;TRUE;FALSE;NA;NA
