"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude"
"1";"@dometabacchi @alcaldiagye @eluniversocom @DiarioExtraEc @Expresoec @MetroEcuador @Diario_Super @FuerzaAereaEc… https://t.co/SmN29qPhFv";FALSE;0;"dometabacchi";2017-07-13 03:20:56;TRUE;"885203549176639488";"885338225509879809";"437636228";"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"excaliburt66";0;FALSE;FALSE;NA;NA
"2";"Mas éxitos sonando en #LaNocheEnWQ  de @LorenagaiborFc  #PiensoEnTI disfruta en https://t.co/X9Lg3BdKwK";FALSE;2;NA;2017-07-13 02:57:22;FALSE;NA;"885332296211079169";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"WQRadio_EC";2;FALSE;FALSE;NA;NA
"3";"Tu escuchas a @jlhoficial con #NoLoCambioPorNada en #LaNocheEnWQ https://t.co/DbjheFGAnQ";FALSE;0;NA;2017-07-13 02:45:27;FALSE;NA;"885329296776192001";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"WQRadio_EC";0;FALSE;FALSE;NA;NA
"4";"@WQRadio_EC @CHAYANNEMUSIC Gracias a Ustedes X Prigramar La Melodias De Mi Bombón @CHAYANNEMUSIC #DecisionesEcuador… https://t.co/oYzX5plRj5";FALSE;1;"WQRadio_EC";2017-07-13 02:21:20;TRUE;"885222810695733253";"885323226267754496";"423764833";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"ROSSI90210";0;FALSE;FALSE;NA;NA
"5";"RT @LindaoCastr: @WQRadio_EC @CHAYANNEMUSIC Gracias WQ radio por  programar los lindos temas de @CHAYANNEMUSIC  #DecisionesEcuador #Chayann…";FALSE;0;NA;2017-07-13 02:16:56;FALSE;NA;"885322120263331845";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"ROSSI90210";1;TRUE;FALSE;NA;NA
"6";"Lo que no sabes es que yo quisiera ser ese por quien tu te desvelas y te desesperas yo...suena en @WQRadio_EC @MundoReikEc @ReikMx <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BD><ed><U+00B2><U+0095><ed><U+00A0><U+00BC><ed><U+00BE><U+00A4>";FALSE;0;NA;2017-07-13 02:16:15;FALSE;NA;"885321946174554112";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Dani_Holguin24";0;FALSE;FALSE;NA;NA
"7";"Disfrutas de @ReikMx #YoQuisieraSer en #LaNocheEnWQ https://t.co/DbjheFGAnQ";FALSE;0;NA;2017-07-13 02:15:49;FALSE;NA;"885321837462392833";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"WQRadio_EC";0;FALSE;FALSE;NA;NA
"8";"@angelochoar q bien se escuchan @JoelyBrian con #Elijo en @WQRadio_EC #PromoEcuadorJyB";FALSE;0;"angelochoar";2017-07-13 02:06:47;FALSE;NA;"885319565747597313";"256597603";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"karen_jtt";0;FALSE;FALSE;NA;NA
"9";"@angelochoar y #Madelayne muchas gracias por colocar #Elijo de @JoelyBrian @WQRadio_EC #LaNocheEnWQ linda noche! #PromoEcuadorJyB";FALSE;0;"angelochoar";2017-07-13 02:06:08;FALSE;NA;"885319400127053832";"256597603";"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M2)</a>";"CinthiaE94";0;FALSE;FALSE;NA;NA
"10";"RT @mayitonavas: Sonando por @WQRadio_EC #ContigoOtraVez @danilorosero @DaniloRoseroFC cc @oswaldomera https://t.co/to2WaxAdjY";FALSE;0;NA;2017-07-13 02:04:26;FALSE;NA;"885318975638384640";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"oswaldomera";3;TRUE;FALSE;NA;NA
