"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude"
"1";"RT @superjosefa: Y yoo sin doormiiiirrr #VueloAParis @JohannVera1 Estassmos obsesionadas con mejor balada 2017 @WQRadio_EC @ElGordoyLaFlaca…";FALSE;0;NA;2017-07-24 03:23:19;FALSE;NA;"889325090755792897";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"Michaelle_Cali";4;TRUE;FALSE;NA;NA
"2";"RT @RolandoNavarroM: @MIES_Zona8 @GeovannyCanar @IvanEspinelM @DrWilliamPlua @radiorumbagye @radio_sucre @ronald_chavezo @RadioHuancavilk @…";FALSE;0;NA;2017-07-24 03:11:25;FALSE;NA;"889322099004846081";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"marsij2";2;TRUE;FALSE;NA;NA
"3";"RT @CarlosA25536807: @MIES_Zona8 @GeovannyCanar @PlanTodaUnaVida @MIDUVI_EC @IvanEspinelM @RolandoNavarroM @radiorumbagye @radio_sucre @ron…";FALSE;0;NA;2017-07-24 02:00:15;FALSE;NA;"889304186856321024";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"albertomiguele2";2;TRUE;FALSE;NA;NA
"4";"@MIES_Zona8 @GeovannyCanar @RolandoNavarroM @radiorumbagye @radio_sucre @ronald_chavezo @RadioHuancavilk… https://t.co/djV10zxt1N";FALSE;0;"MIES_Zona8";2017-07-24 01:53:59;TRUE;"889195860965425153";"889302611014414338";"1108117242";"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"CarlosA25536807";0;FALSE;FALSE;NA;NA
"5";"@cequinoterapia @jair13new @jimmyjairala @PrefecturGuayas @GuayasAvanza @malulyvaldivies @eluniversocom @Expresoec… https://t.co/NzoWKGJazl";FALSE;1;"cequinoterapia";2017-07-24 01:47:31;TRUE;"888066579929456644";"889300982961762304";"602024777";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"maifer16711";0;FALSE;FALSE;NA;NA
"6";"@MIES_Zona8 @IvanEspinelM @GeovannyCanar @RolandoNavarroM @radiorumbagye @radio_sucre @ronald_chavezo… https://t.co/UpgGZyrLNX";FALSE;0;"MIES_Zona8";2017-07-24 01:47:26;TRUE;"889144636865998848";"889300964108378112";"1108117242";"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"CarlosA25536807";0;FALSE;FALSE;NA;NA
"7";"RT @CarlosA25536807: @MIES_Zona8 @GeovannyCanar @PlanTodaUnaVida @MIDUVI_EC @IvanEspinelM @RolandoNavarroM @radiorumbagye @radio_sucre @ron…";FALSE;0;NA;2017-07-24 01:44:08;FALSE;NA;"889300132637925377";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"GeovannyCanar";2;TRUE;FALSE;NA;NA
"8";"@MIES_Zona8 @GeovannyCanar @PlanTodaUnaVida @MIDUVI_EC @IvanEspinelM @RolandoNavarroM @radiorumbagye @radio_sucre… https://t.co/pHlgh4Ilhi";FALSE;1;"MIES_Zona8";2017-07-24 01:41:44;TRUE;"889194013655519232";"889299528121278464";"1108117242";"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"CarlosA25536807";2;FALSE;FALSE;NA;NA
"9";"#GiraDeMedios #MisterGrandEcuadorInternacional2017 Oscar Salinas, misólogo en @CanelaRadioEc  @WQRadio_EC  albergue… https://t.co/KXLL4KdHV6";FALSE;0;NA;2017-07-24 01:21:34;TRUE;NA;"889294452916924416";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"VirginCordova";1;FALSE;FALSE;NA;NA
"10";"RT @superjosefa: Y yoo sin doormiiiirrr #VueloAParis @JohannVera1 Estassmos obsesionadas con mejor balada 2017 @WQRadio_EC @ElGordoyLaFlaca…";FALSE;0;NA;2017-07-24 00:31:32;FALSE;NA;"889281859431137281";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"JohannIsJV";4;TRUE;FALSE;NA;NA
"11";"RT @julio19681220: @MIES_Zona8 @IvanEspinelM @GeovannyCanar @DrWilliamPlua @radiorumbagye @radio_sucre @ronald_chavezo @RadioHuancavilk @ra…";FALSE;0;NA;2017-07-24 00:24:13;FALSE;NA;"889280020107100160";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"maba_a";4;TRUE;FALSE;NA;NA
