"created","favoriteCount","favorited","id","isRetweet","latitude","longitude","replyToSID","replyToSN","replyToUID","retweetCount","retweeted","screenName","statusSource","text","truncated"
2017-07-24 00:40:51,0,FALSE,"889284204835549184",TRUE,NA,NA,NA,NA,NA,1,FALSE,"ZullySuarez12","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CarolinaRoj2296: Sonando #FelicesLos4 en @ExaFmEcuador <ed><U+00A0><U+00BD><ed><U+00B9><U+008B> muchas gracias <ed><U+00A0><U+00BD><ed><U+00B2><U+0093> @Fcmalumaquitoec",FALSE
2017-07-24 00:19:13,0,FALSE,"889278760817762305",FALSE,NA,NA,NA,"ExaFmEcuador","118800631",0,FALSE,"nenitaveras","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ExaFmEcuador  holi.. podrían ponerle ánimos a mi Día con #HeyDJ  de @CNCOmusic y mandar un saludo a @CNCOEcuadorVIP gracias",FALSE
2017-07-23 18:31:44,0,FALSE,"889191315908460544",FALSE,NA,NA,NA,NA,NA,0,FALSE,"ExaFmEcuador","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Aún puedes visitar los locales @ChevroletEc para promociones y descuentos en el fin de semana Chevrolet <ed><U+00A0><U+00BC><ed><U+00BE><U+008A><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BD><ed><U+00BA><U+0097><ed><U+00A0><U+00BD><ed><U+00BA><U+0099><ed><U+00A0><U+00BD><ed><U+00BA><U+0098> https://t.co/lHgMvvKzGp",FALSE
2017-07-23 16:59:45,0,FALSE,"889168164654854145",TRUE,NA,NA,NA,NA,NA,1,FALSE,"ExaFmEcuador","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ExamovilEcuador: Amigos los esperamos en todos los concesionario @ChevroletEc a nivel Nacional. Hay sorpresas increíbles no se lo pierd…",FALSE
2017-07-23 16:59:28,0,FALSE,"889168095096471552",TRUE,NA,NA,NA,NA,NA,1,FALSE,"ExaFmEcuador","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ExamovilEcuador: No te pierdas el fin de semana Chevrolet en todos sus concesionarios a nivel nacional. ¡Los esperamos! #YoCREOenlaRADI…",FALSE
2017-07-23 16:22:08,0,FALSE,"889158698257592322",FALSE,NA,NA,NA,NA,NA,0,FALSE,"JLuna_FansClub","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sonando MI BENDICIÓN de @jluna_oficial en @ExaFmEcuador 
Lindo domingo <U+2764><U+2764><ed><U+00A0><U+00BD><ed><U+00B1><U+008C>",FALSE
2017-07-23 15:44:18,1,FALSE,"889149176914825216",FALSE,NA,NA,NA,NA,NA,1,FALSE,"CarolinaRoj2296","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sonando #FelicesLos4 en @ExaFmEcuador <ed><U+00A0><U+00BD><ed><U+00B9><U+008B> muchas gracias <ed><U+00A0><U+00BD><ed><U+00B2><U+0093> @Fcmalumaquitoec",FALSE
2017-07-23 14:18:35,0,FALSE,"889127608901926912",FALSE,NA,NA,NA,NA,NA,0,FALSE,"kiara_moncayo","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hola @ExaFmEcuador podrian complacerme con la musica #HeyDJ de @CNCOmusic y un saludo para el mejor club @CNCOEcuadorVIP  Gracias",FALSE
2017-07-23 00:55:52,2,FALSE,"888925597166178304",FALSE,NA,NA,NA,"ExaFmEcuador","118800631",0,FALSE,"nenitaveras","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ExaFmEcuador hola podrían complacermos con #HeyDJ  de @CNCOmusic  y mandar un saludo a @CNCOEcuadorVIP  gracias<ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BE><ed><U+00B4><U+0097>",FALSE
2017-07-22 14:25:12,0,FALSE,"888766884971196417",FALSE,NA,NA,NA,NA,NA,0,FALSE,"nayeliv_m","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Buenos días @ExaFmEcuador pueden poner #HeyDj de @CNCOmusic y un saludo para @CNCOEcuadorVIP gracias!",FALSE
