"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @leonordelgadom: @CanelaRadioEc #yovoyasalsaviva xfa la quiero desde juan montalvo norte de gquil @Pepetoala",FALSE,0,NA,2017-07-27 23:15:34,FALSE,NA,"890712294228975616",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CanelaRadioEc",1,TRUE,FALSE,NA,NA
"RT @hpazming: @CanelaRadioEc #yovoyasalsaviva Hugo pazmiño",FALSE,0,NA,2017-07-27 23:15:32,FALSE,NA,"890712287144800257",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CanelaRadioEc",1,TRUE,FALSE,NA,NA
"RT @samyaguirrea: @CanelaRadioEc  chicos de canela #YoVoyASalsaViva",FALSE,0,NA,2017-07-27 23:15:30,FALSE,NA,"890712280161275905",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CanelaRadioEc",1,TRUE,FALSE,NA,NA
"RT @ronaldorrala2: @CanelaRadioEc #yo voy a salsa viva",FALSE,0,NA,2017-07-27 23:15:29,FALSE,NA,"890712274746437634",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CanelaRadioEc",1,TRUE,FALSE,NA,NA
"RT @cristhianlleren: @CanelaRadioEc #salsaviva cristhian llerena sandoya",FALSE,0,NA,2017-07-27 23:15:28,FALSE,NA,"890712270392754177",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CanelaRadioEc",1,TRUE,FALSE,NA,NA
"RT @1994bb: @CanelaRadioEc  #YoVoyASalsaViva",FALSE,0,NA,2017-07-27 23:15:26,FALSE,NA,"890712260565401601",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CanelaRadioEc",1,TRUE,FALSE,NA,NA
"RT @samyaguirrea: @CanelaRadioEc  #YoVoyASalsaViva",FALSE,0,NA,2017-07-27 23:15:25,FALSE,NA,"890712256044044289",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CanelaRadioEc",1,TRUE,FALSE,NA,NA
"RT @josenriquegp: @CanelaRadioEc #yovoyasalsaviva José Garcia Peñafiel",FALSE,0,NA,2017-07-27 23:15:23,FALSE,NA,"890712247533793280",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CanelaRadioEc",1,TRUE,FALSE,NA,NA
"RT @YadiraMerino_: @CanelaRadioEc yo voy a salsa viva #salsaviva Yadira Lourdes Merino Laines",FALSE,0,NA,2017-07-27 23:15:22,FALSE,NA,"890712243318468609",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CanelaRadioEc",1,TRUE,FALSE,NA,NA
"RT @leonordelgadom: @CanelaRadioEc #yovoyasalsaviva leonor delgado desde la.juan montalvo @Pepetoala",FALSE,0,NA,2017-07-27 23:15:20,FALSE,NA,"890712236083347461",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CanelaRadioEc",1,TRUE,FALSE,NA,NA
"RT @drronaldangel: @CanelaRadioEc @yovoyasalsaviva ronald angel",FALSE,0,NA,2017-07-27 23:15:18,FALSE,NA,"890712228550389760",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CanelaRadioEc",1,TRUE,FALSE,NA,NA
"RT @Yesap_88: @CanelaRadioEc #YOVOYASALSAVIVA Ronny Sanchez Pinargote",FALSE,0,NA,2017-07-27 23:15:17,FALSE,NA,"890712222883827713",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CanelaRadioEc",1,TRUE,FALSE,NA,NA
"RT @sergioisrrael: @CanelaRadioEc #salsaviva sergio isrrael ortega avila",FALSE,0,NA,2017-07-27 23:15:16,FALSE,NA,"890712218052038656",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CanelaRadioEc",1,TRUE,FALSE,NA,NA
"RT @amacevi: @CanelaRadioEc #yoquierosalsaviva mi nombre es Ana Maria Cepefa",FALSE,0,NA,2017-07-27 23:15:12,FALSE,NA,"890712205007736832",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CanelaRadioEc",1,TRUE,FALSE,NA,NA
"RT @Cris_492: Yo vo a salsa viva @CanelaRadioEc @Pepetoala @ElPadrinoradio pliss xmi cumole es el 4 d agosto regaleee 2 jajaja <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+009A> https://t…",FALSE,0,NA,2017-07-27 23:15:11,FALSE,NA,"890712198837923846",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CanelaRadioEc",2,TRUE,FALSE,NA,NA
"RT @jchiriboga17: @CanelaRadioEc  # yo voy a salsa viva",FALSE,0,NA,2017-07-27 23:15:09,FALSE,NA,"890712191158153216",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CanelaRadioEc",1,TRUE,FALSE,NA,NA
"RT @leonordelgadom: @CanelaRadioEc #yovoyasalsaviva leonor delgado merelo desde juan montalvo",FALSE,0,NA,2017-07-27 23:15:08,FALSE,NA,"890712186976423944",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CanelaRadioEc",1,TRUE,FALSE,NA,NA
"RT @artePBV: @CanelaRadioEc #yovoyasalsaviva",FALSE,0,NA,2017-07-27 23:15:06,FALSE,NA,"890712178956922885",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CanelaRadioEc",1,TRUE,FALSE,NA,NA
"RT @JairAlex232: @CanelaRadioEc #YoVoyASalsaViva hola soy Wilson Garcia bendiciones",FALSE,0,NA,2017-07-27 23:15:05,FALSE,NA,"890712174737444864",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CanelaRadioEc",1,TRUE,FALSE,NA,NA
"RT @marlonrugel: @CanelaRadioEc #YoVoyaSaldaViva. Marlon Rugel",FALSE,0,NA,2017-07-27 23:15:03,FALSE,NA,"890712167330312192",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CanelaRadioEc",1,TRUE,FALSE,NA,NA
"RT @leonordelgadom: @CanelaRadioEc #yovoyasalsaviva leonor delgado desde la juan motalvocity @pepe @henryflores1",FALSE,0,NA,2017-07-27 23:15:02,FALSE,NA,"890712162569777152",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CanelaRadioEc",1,TRUE,FALSE,NA,NA
"RT @princesitaDios: @CanelaRadioEc #YOVOYASALSAVIVA @Pepetoala",FALSE,0,NA,2017-07-27 23:15:00,FALSE,NA,"890712152323084288",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CanelaRadioEc",1,TRUE,FALSE,NA,NA
"RT @princesitaDios: @CanelaRadioEc #YOVOYASALSAVIVA #YOKIEROIRASALSAVIVA @Pepetoala  
Nicoll Ochoa del Rosario",FALSE,0,NA,2017-07-27 23:14:57,FALSE,NA,"890712142139334657",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CanelaRadioEc",1,TRUE,FALSE,NA,NA
"RT @Cris_492: @CanelaRadioEc  #YovoySalsaViva @ElPadrinoradio @Pepetoala pliiss ese conciertoo regaleme por mi cumple https://t.co/6Q0NknWO…",FALSE,0,NA,2017-07-27 23:14:54,FALSE,NA,"890712125815091200",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CanelaRadioEc",1,TRUE,FALSE,NA,NA
"RT @princesitaDios: @CanelaRadioEc #Yovoyasalsaviva @Pepetoala",FALSE,0,NA,2017-07-27 23:14:26,FALSE,NA,"890712008206823424",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CanelaRadioEc",1,TRUE,FALSE,NA,NA
"RT @JairAlex23: @CanelaRadioEc #YoVoyASalsaViva hola soy Wilson Garcia Parrales saludos a todos y muchas bendiciones",FALSE,0,NA,2017-07-27 23:14:24,FALSE,NA,"890712002720563205",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CanelaRadioEc",1,TRUE,FALSE,NA,NA
"RT @Cris_492: @CanelaRadioEc @ElPadrinoradio @rpadpre @Pepetoala yo voy a salsa viva https://t.co/Twb2VGTQD6",FALSE,0,NA,2017-07-27 23:14:22,FALSE,NA,"890711991773523968",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CanelaRadioEc",1,TRUE,FALSE,NA,NA
"RT @sergioisrrael: @CanelaRadioEc #yosoysalsaviva Sergio Isrrael Ortega Avila 
Pila pepeito con esa entrada",FALSE,0,NA,2017-07-27 23:14:19,FALSE,NA,"890711979933020161",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CanelaRadioEc",1,TRUE,FALSE,NA,NA
"RT @LosJosemas: Al propietario de este pequeño chicle que fue hallado abandonado debajo de la mesa de @CanelaRadioEc en Quito, favor contac…",FALSE,0,NA,2017-07-27 23:13:12,FALSE,NA,"890711698709020672",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","mueco2381",15,TRUE,FALSE,NA,NA
"@CanelaRadioEc #yosoysalsaviva Sergio Isrrael Ortega Avila 
Pila pepeito con esa entrada",FALSE,0,"CanelaRadioEc",2017-07-27 23:03:49,FALSE,NA,"890709336850345984","2411790656","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sergioisrrael",1,FALSE,FALSE,NA,NA
"@CanelaRadioEc @ElPadrinoradio @rpadpre @Pepetoala yo voy a salsa viva https://t.co/Twb2VGTQD6",FALSE,1,"CanelaRadioEc",2017-07-27 23:03:04,FALSE,NA,"890709151030145024","2411790656","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cris_492",1,FALSE,FALSE,NA,NA
"@CanelaRadioEc #YoVoyASalsaViva hola soy Wilson Garcia Parrales saludos a todos y muchas bendiciones",FALSE,0,"CanelaRadioEc",2017-07-27 23:02:56,FALSE,NA,"890709117521850369","2411790656","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JairAlex23",1,FALSE,FALSE,NA,NA
"@CanelaRadioEc #Yovoyasalsaviva @Pepetoala",FALSE,0,"CanelaRadioEc",2017-07-27 23:02:55,FALSE,NA,"890709110668357638","2411790656","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","princesitaDios",1,FALSE,FALSE,NA,NA
"RT @preciosa291106: @CanelaRadioEc  #yovoyasalsaviva juan sebastian zambrano del norte de guayaquil telefono 0985090605",FALSE,0,NA,2017-07-27 23:01:45,FALSE,NA,"890708816253378565",NA,"<a href=""http://wuxi.cuxibamba.com"" rel=""nofollow"">wuxi-speaker</a>","CerroSantaAna",1,TRUE,FALSE,NA,NA
"@CanelaRadioEc  #YovoySalsaViva @ElPadrinoradio @Pepetoala pliiss ese conciertoo regaleme por mi cumple https://t.co/6Q0NknWOAk",FALSE,1,"CanelaRadioEc",2017-07-27 23:01:13,FALSE,NA,"890708682115342337","2411790656","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cris_492",1,FALSE,FALSE,NA,NA
"@CanelaRadioEc #YOVOYASALSAVIVA #YOKIEROIRASALSAVIVA @Pepetoala  
Nicoll Ochoa del Rosario",FALSE,0,"CanelaRadioEc",2017-07-27 23:00:58,FALSE,NA,"890708622631727104","2411790656","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","princesitaDios",1,FALSE,FALSE,NA,NA
"@CanelaRadioEc #YOVOYASALSAVIVA @Pepetoala",FALSE,0,"CanelaRadioEc",2017-07-27 22:59:55,FALSE,NA,"890708358931644417","2411790656","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","princesitaDios",1,FALSE,FALSE,NA,NA
"@CanelaRadioEc #yovoyasalsaviva leonor delgado desde la juan motalvocity @pepe @henryflores1",FALSE,0,"CanelaRadioEc",2017-07-27 22:59:36,FALSE,NA,"890708278090637312","2411790656","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","leonordelgadom",1,FALSE,FALSE,NA,NA
"@CanelaRadioEc #YoVoyaSaldaViva. Marlon Rugel",FALSE,1,"CanelaRadioEc",2017-07-27 22:59:30,FALSE,NA,"890708252442415108","2411790656","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marlonrugel",1,FALSE,FALSE,NA,NA
"RT @Cris_492: Voy a salsa viva @CanelaRadioEc @Pepetoala porrfaas Cristina Macias https://t.co/LoUcusHLMP",FALSE,0,NA,2017-07-27 22:58:43,FALSE,NA,"890708053783453698",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cris_492",2,TRUE,FALSE,NA,NA
"@CanelaRadioEc #YoVoyASalsaViva hola soy Wilson Garcia bendiciones",FALSE,0,"CanelaRadioEc",2017-07-27 22:58:38,FALSE,NA,"890708032925073408","2411790656","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JairAlex232",1,FALSE,FALSE,NA,NA
"@CanelaRadioEc #yovoyasalsaviva",FALSE,0,"CanelaRadioEc",2017-07-27 22:58:32,FALSE,NA,"890708008254279681","2411790656","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","artePBV",1,FALSE,FALSE,NA,NA
"RT @Cris_492: Yo vo a salsa viva @CanelaRadioEc @Pepetoala @ElPadrinoradio pliss xmi cumole es el 4 d agosto regaleee 2 jajaja <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+009A> https://t…",FALSE,0,NA,2017-07-27 22:58:26,FALSE,NA,"890707985097510913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cris_492",2,TRUE,FALSE,NA,NA
"@CanelaRadioEc #yovoyasalsaviva leonor delgado merelo desde juan montalvo",FALSE,0,"CanelaRadioEc",2017-07-27 22:58:19,FALSE,NA,"890707955452129281","2411790656","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","leonordelgadom",1,FALSE,FALSE,NA,NA
"@CanelaRadioEc  # yo voy a salsa viva",FALSE,0,"CanelaRadioEc",2017-07-27 22:58:12,FALSE,NA,"890707924410093572","2411790656","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jchiriboga17",1,FALSE,FALSE,NA,NA
"Yo vo a salsa viva @CanelaRadioEc @Pepetoala @ElPadrinoradio pliss xmi cumole es el 4 d agosto regaleee 2 jajaja <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+009A> https://t.co/Iz7sGtyoXY",FALSE,1,NA,2017-07-27 22:58:06,FALSE,NA,"890707900695539717",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cris_492",2,FALSE,FALSE,NA,NA
"@CanelaRadioEc #yoquierosalsaviva mi nombre es Ana Maria Cepefa",FALSE,0,"CanelaRadioEc",2017-07-27 22:58:00,FALSE,NA,"890707874552434691","2411790656","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amacevi",1,FALSE,FALSE,NA,NA
"@CanelaRadioEc #salsaviva sergio isrrael ortega avila",FALSE,0,"CanelaRadioEc",2017-07-27 22:57:26,FALSE,NA,"890707731342118914","2411790656","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sergioisrrael",1,FALSE,FALSE,NA,NA
"@CanelaRadioEc #YOVOYASALSAVIVA Ronny Sanchez Pinargote",FALSE,0,"CanelaRadioEc",2017-07-27 22:57:23,FALSE,NA,"890707717446414336","2411790656","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Yesap_88",1,FALSE,FALSE,NA,NA
"@CanelaRadioEc @yovoyasalsaviva ronald angel",FALSE,0,"CanelaRadioEc",2017-07-27 22:57:12,FALSE,NA,"890707674811305984","2411790656","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","drronaldangel",1,FALSE,FALSE,NA,NA
"@CanelaRadioEc #yovoyasalsaviva leonor delgado desde la.juan montalvo @Pepetoala",FALSE,0,"CanelaRadioEc",2017-07-27 22:57:12,FALSE,NA,"890707673800376321","2411790656","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","leonordelgadom",1,FALSE,FALSE,NA,NA
"@CanelaRadioEc yo voy a salsa viva #salsaviva Yadira Lourdes Merino Laines",FALSE,0,"CanelaRadioEc",2017-07-27 22:57:07,FALSE,NA,"890707651985911809","2411790656","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YadiraMerino_",1,FALSE,FALSE,NA,NA
"@CanelaRadioEc #yovoyasalsaviva José Garcia Peñafiel",FALSE,0,"CanelaRadioEc",2017-07-27 22:56:51,FALSE,NA,"890707583945895937","2411790656","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","josenriquegp",1,FALSE,FALSE,NA,NA
"@CanelaRadioEc  #YoVoyASalsaViva",FALSE,0,"CanelaRadioEc",2017-07-27 22:56:42,FALSE,NA,"890707547560267776","2411790656","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","samyaguirrea",1,FALSE,FALSE,NA,NA
"@CanelaRadioEc  #YoVoyASalsaViva",FALSE,0,"CanelaRadioEc",2017-07-27 22:56:32,FALSE,NA,"890707503884980229","2411790656","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","1994bb",1,FALSE,FALSE,NA,NA
"@CanelaRadioEc #salsaviva cristhian llerena sandoya",FALSE,0,"CanelaRadioEc",2017-07-27 22:56:16,FALSE,NA,"890707439443726337","2411790656","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cristhianlleren",1,FALSE,FALSE,NA,NA
"@CanelaRadioEc #yo voy a salsa viva",FALSE,0,"CanelaRadioEc",2017-07-27 22:56:05,FALSE,NA,"890707393465679873","2411790656","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ronaldorrala2",1,FALSE,FALSE,NA,NA
"@CanelaRadioEc  chicos de canela #YoVoyASalsaViva",FALSE,0,"CanelaRadioEc",2017-07-27 22:55:47,FALSE,NA,"890707317007814656","2411790656","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","samyaguirrea",1,FALSE,FALSE,NA,NA
"@CanelaRadioEc #yovoyasalsaviva Hugo pazmiño",FALSE,0,"CanelaRadioEc",2017-07-27 22:55:43,FALSE,NA,"890707301916704768","2411790656","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hpazming",1,FALSE,FALSE,NA,NA
"@CanelaRadioEc #yovoyasalsaviva xfa la quiero desde juan montalvo norte de gquil @Pepetoala",FALSE,0,"CanelaRadioEc",2017-07-27 22:55:42,FALSE,NA,"890707295172218880","2411790656","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","leonordelgadom",1,FALSE,FALSE,NA,NA
"@CanelaRadioEc #salsa viva",FALSE,0,"CanelaRadioEc",2017-07-27 22:55:40,FALSE,NA,"890707285806383104","2411790656","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","SERVI_MAD",1,FALSE,FALSE,NA,NA
"#Yovoyasalsaviva @CanelaRadioEc",FALSE,0,NA,2017-07-27 22:55:39,FALSE,NA,"890707282446647299",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Xavito18",1,FALSE,FALSE,NA,NA
"@Pepetoala @CanelaRadioEc  #yovoyasalsaviva 
Janeth Campuzano Salcedo",FALSE,1,"Pepetoala",2017-07-27 22:55:30,FALSE,NA,"890707244752535552","211554266","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","janethcampuzan1",1,FALSE,FALSE,NA,NA
"@CanelaRadioEc #yo voyna salsa viva Eeison Cuesta Garcia",FALSE,0,"CanelaRadioEc",2017-07-27 22:55:28,FALSE,NA,"890707235713757184","2411790656","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","monchieddy",1,FALSE,FALSE,NA,NA
"@CanelaRadioEc #salsaviva yo quiero entradas",FALSE,0,"CanelaRadioEc",2017-07-27 22:55:23,FALSE,NA,"890707214566125568","2411790656","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","teocse29",1,FALSE,FALSE,NA,NA
"@CanelaRadioEc Yo voy a #salsaviva <ed><U+00A0><U+00BD><ed><U+00B2><U+0083>",FALSE,0,"CanelaRadioEc",2017-07-27 22:55:17,FALSE,NA,"890707192319496193","2411790656","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thefytasz",1,FALSE,FALSE,NA,NA
"@CanelaRadioEc #YOVOYASALSAVIVA Yelitza Sanchez Pinargote",FALSE,0,"CanelaRadioEc",2017-07-27 22:55:15,FALSE,NA,"890707183620554753","2411790656","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Yesap_88",1,FALSE,FALSE,NA,NA
"@CanelaRadioEc 
Yo_voy_a_ Salsa_vida
Con_Canela https://t.co/xuUXNVz9pX",FALSE,4,"CanelaRadioEc",2017-07-27 22:55:11,FALSE,NA,"890707165085872128","2411790656","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StivenBravo6",1,FALSE,FALSE,NA,NA
"@CanelaRadioEc #yovoyasalsaviva Viva Canela",FALSE,0,"CanelaRadioEc",2017-07-27 22:55:09,FALSE,NA,"890707155480969216","2411790656","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YlichB",1,FALSE,FALSE,NA,NA
"@CanelaRadioEc #salsaviva Viviana Piedra Solórzano <ed><U+00A0><U+00BE><ed><U+00B4><U+0097>",FALSE,0,"CanelaRadioEc",2017-07-27 22:55:08,FALSE,NA,"890707152159027202","2411790656","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vivianaeps",0,FALSE,FALSE,NA,NA
"@CanelaRadioEc #yovoyasalsaviva",FALSE,1,"CanelaRadioEc",2017-07-27 22:55:02,FALSE,"885649768063668224","890707127723069441","2411790656","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","condevillalta",1,FALSE,FALSE,NA,NA
"@CanelaRadioEc #yovoyasalsaviva",FALSE,0,"CanelaRadioEc",2017-07-27 22:54:59,FALSE,NA,"890707116536860673","2411790656","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","johancrespin94",0,FALSE,FALSE,NA,NA
"@CanelaRadioEc #yoquierosalsaviva yo quiero entradas",FALSE,0,"CanelaRadioEc",2017-07-27 22:54:58,FALSE,NA,"890707112506126338","2411790656","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","teocse29",1,FALSE,FALSE,NA,NA
"Voy a salsa viva @CanelaRadioEc @Pepetoala porrfaas Cristina Macias https://t.co/LoUcusHLMP",FALSE,2,NA,2017-07-27 22:54:58,FALSE,NA,"890707112048852993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cris_492",2,FALSE,FALSE,NA,NA
"@CanelaRadioEc #yovoyasalsaviva soy Gina yance",FALSE,0,"CanelaRadioEc",2017-07-27 22:54:41,FALSE,NA,"890707039609126917","2411790656","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jessi_yance",1,FALSE,FALSE,NA,NA
"@CanelaRadioEc #yovoyasalsaviva leonor delgado desde juan montalvo @Pepetoala",FALSE,0,"CanelaRadioEc",2017-07-27 22:54:41,FALSE,NA,"890707039382634497","2411790656","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","leonordelgadom",1,FALSE,FALSE,NA,NA
"#yovoyasalsaviva @CanelaRadioEc @Pepetoala Francisco Castro",FALSE,0,NA,2017-07-27 22:54:38,FALSE,NA,"890707027063910401",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","franbarce90",0,FALSE,FALSE,NA,NA
"@CanelaRadioEc Yo voy a Salsa Viva!!... viva Canela!!!",FALSE,0,"CanelaRadioEc",2017-07-27 22:54:31,FALSE,NA,"890706997267628041","2411790656","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YlichB",0,FALSE,FALSE,NA,NA
"@CanelaRadioEc #YoVoyASalsaViva",FALSE,0,"CanelaRadioEc",2017-07-27 22:54:29,FALSE,NA,"890706990602780672","2411790656","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","samyaguirrea",0,FALSE,FALSE,NA,NA
"@CanelaRadioEc  #YoVoyASalsaViva  @Pepetoala",FALSE,0,"CanelaRadioEc",2017-07-27 22:54:29,FALSE,NA,"890706990586089472","2411790656","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","samyaguirrea",0,FALSE,FALSE,NA,NA
"@cuchita_aguilar @CanelaRadioEc @Pepetoala #yovoyasalsaviva",FALSE,0,"cuchita_aguilar",2017-07-27 22:54:29,FALSE,"890598877069529091","890706989042610177","193960886","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","condevillalta",0,FALSE,FALSE,NA,NA
"@CanelaRadioEc  #yovoyasalsaviva juan sebastian zambrano del norte de guayaquil telefono 0985090605",FALSE,0,"CanelaRadioEc",2017-07-27 22:54:26,FALSE,NA,"890706978200268800","2411790656","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","preciosa291106",1,FALSE,FALSE,NA,NA
"@CanelaRadioEc  YO VOY A #SALSAVIVA",FALSE,0,"CanelaRadioEc",2017-07-27 22:54:20,FALSE,NA,"890706953529380864","2411790656","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thefytasz",0,FALSE,FALSE,NA,NA
"#Yovoyasalsaviva @CanelaRadioEc",FALSE,0,NA,2017-07-27 22:54:20,FALSE,NA,"890706953411887106",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","estefybetzabeth",0,FALSE,FALSE,NA,NA
"@CanelaRadioEc #salsaviva soy gina yance",FALSE,0,"CanelaRadioEc",2017-07-27 22:54:07,FALSE,NA,"890706898663682048","2411790656","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jessi_yance",0,FALSE,FALSE,NA,NA
"@CanelaRadioEc #Yo voy a salsa viva José Garcia Peñafiel",FALSE,0,"CanelaRadioEc",2017-07-27 22:54:07,FALSE,NA,"890706897820688387","2411790656","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","josenriquegp",0,FALSE,FALSE,NA,NA
"@CanelaRadioEc #yo voy a salsa viva",FALSE,0,"CanelaRadioEc",2017-07-27 22:54:04,FALSE,NA,"890706886005334016","2411790656","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","johancrespin94",0,FALSE,FALSE,NA,NA
