;text;favorited;favoriteCount;replyToSN;created;truncated;replyToSID;id;replyToUID;statusSource;screenName;retweetCount;isRetweet;retweeted;longitude;latitude;
514;Compartiendo un gran momento en el último #StereoShow mil gracias @_CarlosRivera https://t.co/lTEhuDt5w7;FALSE;45;NA;09/07/2017 17:59;FALSE;NA;8,84E+17;NA;"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""";JoyaStereo;43;FALSE;FALSE;NA;NA;
515;Gracias @JoyaStereo por poner SECRETO de @jluna_oficial <U+2764><U+2764><U+2764>;FALSE;1;NA;09/07/2017 17:39;FALSE;NA;8,84E+17;NA;"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""";JohaEliiii;0;FALSE;FALSE;NA;NA;
516;Muchas gracias por complacernos con SECRETO de @jluna_oficial <U+2764><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> @JoyaStereo;FALSE;1;NA;09/07/2017 17:39;FALSE;NA;8,84E+17;NA;"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""";JLuna_FansClub;0;FALSE;FALSE;NA;NA;
517;Sonando #SonidosDeColor de @AndresSacotoA y #LaOrquestaDeLosPueblos en @JoyaStereo <ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00BC><ed><U+00A0><U+00BC><ed><U+00BE><U+00A4>;FALSE;2;NA;09/07/2017 17:32;FALSE;NA;8,84E+17;NA;"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""";KiaveNove;1;FALSE;FALSE;NA;NA;
518;@JoyaStereo @KariasB Niña Kari que tengas un excelente y bendecido domingo... https://t.co/nxspVhSAyG;FALSE;2;JoyaStereo;09/07/2017 17:02;FALSE;8,84E+17;8,84E+17;275140097;"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""";JessicaVasque30;0;FALSE;FALSE;NA;NA;
519;Holis @JoyaStereo y tal vez me ayudan con #QuedateConmigo de @jesusmiranda ft. @WisinOficial @GdZOficial <ed><U+00A0><U+00BD><ed><U+00B8><U+0084>! Gracias <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>!!!;FALSE;1;NA;09/07/2017 16:58;FALSE;NA;8,84E+17;NA;"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Lite</a>""";VivianaPachacam;0;FALSE;FALSE;NA;NA;
520;Hermoso domingo <ed><U+00A0><U+00BD><ed><U+00B2><U+0096> quisiera escuchar a @jluna_oficial con LA NIÑA DE MIS OJOS por favor <U+2764> @JoyaStereo;FALSE;1;NA;09/07/2017 16:57;FALSE;NA;8,84E+17;NA;"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""";JLuna_FansClub;0;FALSE;FALSE;NA;NA;
521;Lindo día @JoyaStereo por fis me ayudan con #NiReggaetonNiRock de @GenaroMeCachas @KiaveNove <ed><U+00A0><U+00BD><ed><U+00B8><U+0098>!!! Gracias!!!;FALSE;2;NA;09/07/2017 16:57;FALSE;NA;8,84E+17;NA;"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Lite</a>""";VivianaPachacam;0;FALSE;FALSE;NA;NA;
522;"Sonando en @JoyaStereo BESÁNDOTE de @piso21music <U+2764><U+2764> muchas gracias 

@oval_sound @mxkthy";FALSE;1;NA;09/07/2017 16:54;FALSE;NA;8,84E+17;NA;"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""";JosseliinDayana;0;FALSE;FALSE;NA;NA;
523;"Dime si escuche me llegó el rumor de que estás sola y yo también<U+2764> BESÁNDOTE @piso21music en @JoyaStereo <ed><U+00A0><U+00BD><ed><U+00B2><U+0096> 

@oval_sound @mxkthy";FALSE;1;NA;09/07/2017 16:54;FALSE;NA;8,84E+17;NA;"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""";Piso21Ecu;0;FALSE;FALSE;NA;NA;
524;"Gracias @JoyaStereo por poner BESÁNDOTE de @piso21music <U+2764> lindo domingo <ed><U+00A0><U+00BD><ed><U+00B8><U+0086> 

@oval_sound @mxkthy";FALSE;1;NA;09/07/2017 16:53;FALSE;NA;8,84E+17;NA;"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""";JohaEliiii;0;FALSE;FALSE;NA;NA;
525;Sonando #NiReggaetonNiRock de @GenaroMeCachas en @JoyaStereo <ed><U+00A0><U+00BC><ed><U+00BE><U+00B8><ed><U+00A0><U+00BC><ed><U+00BE><U+00A4><ed><U+00A0><U+00BC><ed><U+00BE><U+00BC> @GenaroFanClubEc <ed><U+00A0><U+00BD><ed><U+00B2><U+0097>;FALSE;2;NA;09/07/2017 16:50;FALSE;NA;8,84E+17;NA;"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""";KiaveNove;1;FALSE;FALSE;NA;NA;
526;Amigos de @JoyaStereo nos gustaria escuchar #Attention <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> de @charlieputh <ed><U+00A0><U+00BD><ed><U+00B2><U+009A>;FALSE;0;NA;09/07/2017 16:44;FALSE;NA;8,84E+17;NA;"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""";PuthTroopECU;0;FALSE;FALSE;NA;NA;
527;Holaa! @JoyaStereo me podrian complacer  con la canción  #DéjameTeExplico de @REYKON @mxkthy @oval_sound   gracias <ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098>;FALSE;0;NA;09/07/2017 16:44;FALSE;NA;8,84E+17;NA;"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Lite</a>""";dayanataly94;0;FALSE;FALSE;NA;NA;
528;RT @dayanataly94: Buen dia @JoyaStereo me podrian complacer  con la canción  #Besåndote de @piso21music @mxkthy @oval_sound   gracias <ed><U+00A0><U+00BD><ed><U+00B8><U+0098>;FALSE;0;NA;09/07/2017 16:39;FALSE;NA;8,84E+17;NA;"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""";mxkthy;1;TRUE;FALSE;NA;NA;
529;Hola @JoyaStereo <ed><U+00A0><U+00BD><ed><U+00B2><U+009B> por favor nos pueden complacer con #NiReggaetónNiRock de @GenaroMeCachas <ed><U+00A0><U+00BD><ed><U+00B2><U+0097> Gracias <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>;FALSE;1;NA;09/07/2017 16:34;FALSE;NA;8,84E+17;NA;"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""";GenaroFanClubEc;0;FALSE;FALSE;NA;NA;
530;Buen dia @JoyaStereo me podrian complacer  con la canción  #NiReggaetonNiRock de @GenaroMeCachas @KiaveNove gracias <ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B2><U+0097>;FALSE;1;NA;09/07/2017 16:31;FALSE;NA;8,84E+17;NA;"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Mobile Web (M2)</a>""";Dayanii8;0;FALSE;FALSE;NA;NA;
531;Buen dia @JoyaStereo me podrian complacer  con la canción  #NiReggaetonNiRock de @GenaroMeCachas @KiaveNove gracias <ed><U+00A0><U+00BD><ed><U+00B8><U+0098>;FALSE;1;NA;09/07/2017 16:29;FALSE;NA;8,84E+17;NA;"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Mobile Web (M2)</a>""";Dayanii8;0;FALSE;FALSE;NA;NA;
532;RT @dayanataly94: Buen dia @JoyaStereo me podrian complacer  con la canción  #NiReggaetonNiRock de @GenaroMeCachas @KiaveNove gracias <ed><U+00A0><U+00BD><ed><U+00B8><U+0098>;FALSE;0;NA;09/07/2017 16:26;FALSE;NA;8,84E+17;NA;"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""";GenaroFanClubEc;3;TRUE;FALSE;NA;NA;
533;RT @JohaEliiii: Hola <U+2764> @JoyaStereo  me podría complacer  con la canción  #NiReggaetonNiRock de @GenaroMeCachas @KiaveNove gracias <U+270C>;FALSE;0;NA;09/07/2017 16:26;FALSE;NA;8,84E+17;NA;"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""";GenaroFanClubEc;3;TRUE;FALSE;NA;NA;
534;"Retweeted DayaNataly <ed><U+00A0><U+00BC><ed><U+00BD><U+009F> (@dayanataly94):

Buen dia @JoyaStereo me podrian complacer  con la canción... https://t.co/wBKp3awW15";FALSE;1;NA;09/07/2017 16:24;FALSE;NA;8,84E+17;NA;"<a href=\http://www.facebook.com/twitter\"" rel=\""nofollow\"">Facebook</a>""";KiaveNove;0;FALSE;FALSE;NA;NA;
535;RT @dayanataly94: Buen dia @JoyaStereo me podrian complacer  con la canción  #NiReggaetonNiRock de @GenaroMeCachas @KiaveNove gracias <ed><U+00A0><U+00BD><ed><U+00B8><U+0098>;FALSE;0;NA;09/07/2017 16:24;FALSE;NA;8,84E+17;NA;"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""";KiaveNove;3;TRUE;FALSE;NA;NA;
536;RT @JohaEliiii: Hola <U+2764> @JoyaStereo  me podría complacer  con la canción  #NiReggaetonNiRock de @GenaroMeCachas @KiaveNove gracias <U+270C>;FALSE;0;NA;09/07/2017 16:22;FALSE;NA;8,84E+17;NA;"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""";KiaveNove;3;TRUE;FALSE;NA;NA;
537;Buen dia @JoyaStereo me podrian complacer  con la canción  #Besåndote de @piso21music @mxkthy @oval_sound   gracias <ed><U+00A0><U+00BD><ed><U+00B8><U+0098>;FALSE;1;NA;09/07/2017 16:22;FALSE;NA;8,84E+17;NA;"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Lite</a>""";dayanataly94;1;FALSE;FALSE;NA;NA;
538;RT @JohaEliiii: Hola <U+2764> @JoyaStereo  me podría complacer  con la canción  #NiReggaetonNiRock de @GenaroMeCachas @KiaveNove gracias <U+270C>;FALSE;0;NA;09/07/2017 16:21;FALSE;NA;8,84E+17;NA;"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""";GenaroMeCachas;3;TRUE;FALSE;NA;NA;
539;RT @dayanataly94: Buen dia @JoyaStereo me podrian complacer  con la canción  #NiReggaetonNiRock de @GenaroMeCachas @KiaveNove gracias <ed><U+00A0><U+00BD><ed><U+00B8><U+0098>;FALSE;0;NA;09/07/2017 16:21;FALSE;NA;8,84E+17;NA;"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""";GenaroMeCachas;3;TRUE;FALSE;NA;NA;
540;@JoyaStereo @KariasB Hola <U+270C> quisiera escuchar a @jluna_oficial con SECRETO muchas gracias lindo día <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B9><U+008A>;FALSE;1;JoyaStereo;09/07/2017 16:21;FALSE;8,84E+17;8,84E+17;275140097;"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""";JohaEliiii;0;FALSE;FALSE;NA;NA;
541;Hola <U+2764> @JoyaStereo  me podría complacer  con la canción  #NiReggaetonNiRock de @GenaroMeCachas @KiaveNove gracias <U+270C>;FALSE;4;NA;09/07/2017 16:20;FALSE;NA;8,84E+17;NA;"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""";JohaEliiii;3;FALSE;FALSE;NA;NA;
542;@JoyaStereo Hola kary me puedes inscribir para el smarphone S7 soy Milton Cuenca de Quito mi numero es 30214**  Saludos;FALSE;2;JoyaStereo;09/07/2017 16:20;FALSE;NA;8,84E+17;275140097;"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""";MiltonCuencaVeg;0;FALSE;FALSE;NA;NA;
543;@JoyaStereo @KariasB Que bonito y relajante es escuchar #ElBlancoPerfecto <ed><U+00A0><U+00BD><ed><U+00B2><U+0098> junto a mi Kary.....q tngas un hermoso domingo <U+263A><U+FE0F> un abrazo <ed><U+00A0><U+00BD><ed><U+00B0><U+00A8>;FALSE;2;JoyaStereo;09/07/2017 16:17;FALSE;8,84E+17;8,84E+17;275140097;"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""";gabuxamanci;0;FALSE;FALSE;NA;NA;
544;@JoyaStereo @KariasB Por fin la hora cero llego ahora si con alegría llego #MiLocutoraFavorita a slegrarnos el domi… https://t.co/gfe57ju6kW;FALSE;4;JoyaStereo;09/07/2017 16:12;TRUE;8,84E+17;8,84E+17;275140097;"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Mobile Web (M2)</a>""";Yess_ayoher;0;FALSE;FALSE;NA;NA;
545;@JoyaStereo @KariasB Sentimientos en todas las canciones de Carlos Rivera me complaces por favor lindo domingo;FALSE;3;JoyaStereo;09/07/2017 16:11;FALSE;8,84E+17;8,84E+17;275140097;"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""";kate1982marilyn;0;FALSE;FALSE;NA;NA;
546;No limites tus sentimientos, expresalos en una canción en #ElBlancoPerfecto!! .. En la cabina brillantes te acompaña @KariasB - 97.3 FM!;FALSE;20;NA;09/07/2017 16:09;FALSE;NA;8,84E+17;NA;"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""";JoyaStereo;7;FALSE;FALSE;NA;NA;
547;Buen dia @JoyaStereo me podrian complacer  con la canción  #NiReggaetonNiRock de @GenaroMeCachas @KiaveNove gracias <ed><U+00A0><U+00BD><ed><U+00B8><U+0098>;FALSE;5;NA;09/07/2017 16:04;FALSE;NA;8,84E+17;NA;"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Lite</a>""";dayanataly94;3;FALSE;FALSE;NA;NA;
548;RT @IsabelChilig: @JoyaStereo @de_VasquezP buenos dias x favor me puede complacer con #lodigo del guapo @_CarlosRivera gracias Saludos @Riv…;FALSE;0;NA;09/07/2017 15:46;FALSE;NA;8,84E+17;NA;"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""";maribeezu;1;TRUE;FALSE;NA;NA;
549;"Hola @JoyaStereo Me complasen con #MeGustas de @KEVINROLDAN GRACIAS BUEN DÍA 
@KrfansGuayaquil";FALSE;0;NA;09/07/2017 15:36;FALSE;NA;8,84E+17;NA;"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""";Xiiomara_Ronny8;0;FALSE;FALSE;NA;NA;
550;"RT @Estefy9222: @JoyaStereo @EdwinCardenas K bien!! EDWINSITO.. Me encantó escuchar #MasBuena de @Al3jandraGuzman &amp; @GloriaTrevi en @JoyaSt…";FALSE;0;NA;09/07/2017 15:32;FALSE;NA;8,84E+17;NA;"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""";GreenExtreme15;21;TRUE;FALSE;NA;NA;
551;RT @kate1982marilyn: @JoyaStereo @de_VasquezP Buenos días me.complace con Lo Digo.de Carlos Rivera por favor muchas gracias Saludos desde l…;FALSE;0;NA;09/07/2017 14:04;FALSE;NA;8,84E+17;NA;"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""";IsabelChilig;1;TRUE;FALSE;NA;NA;
552;@JoyaStereo @de_VasquezP Buenos días me.complace con Lo Digo.de Carlos Rivera por favor muchas gracias Saludos desde la mitad del mundo <ed><U+00A0><U+00BD><ed><U+00B8><U+0098>;FALSE;3;JoyaStereo;09/07/2017 13:00;FALSE;8,84E+17;8,84E+17;275140097;"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""";kate1982marilyn;1;FALSE;FALSE;NA;NA;
553;RT @correa_mipresi: @JoyaStereo @ruthvargas28 @KariasB Podrían decirme en guayaquil en q frecuencia los encuentro?? Buenos dias;FALSE;0;NA;09/07/2017 12:55;FALSE;NA;8,84E+17;NA;"<a href=\http://wuxi.cuxibamba.com\"" rel=\""nofollow\"">wuxi-speaker</a>""";CerroSantaAna;1;TRUE;FALSE;NA;NA;
554;@JoyaStereo @de_VasquezP buenos dias x favor me puede complacer con #lodigo del guapo @_CarlosRivera gracias Saludos @RiveristasEc;FALSE;6;JoyaStereo;09/07/2017 12:48;FALSE;8,84E+17;8,84E+17;275140097;"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""";IsabelChilig;1;FALSE;FALSE;NA;NA;
555;@JoyaStereo @de_VasquezP Buen dia Paolita gracias por tu compania... un temita de chayanne;FALSE;2;JoyaStereo;09/07/2017 12:25;FALSE;8,84E+17;8,84E+17;275140097;"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""";gladys_jeaneth;0;FALSE;FALSE;NA;NA;
556;Domingo de #AltaTension <ed><U+00A0><U+00BE><ed><U+00B4><U+00A3>.! canta o baila con tu canción favorita, prográmala ahora mismo <ed><U+00A0><U+00BC><ed><U+00BE><U+00A7>, contigo @de_vasquezp .. Lindo día <ed><U+00A0><U+00BC><ed><U+00BC><U+009E><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098>;FALSE;10;NA;09/07/2017 12:17;FALSE;NA;8,84E+17;NA;"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""";JoyaStereo;3;FALSE;FALSE;NA;NA;
557;"RT @JohaEliiii: #Besándote @piso21music sonando en @JoyaStereo muchas gracias por poner esta bella canción <U+2764> 

@oval_sound @mxkthy";FALSE;0;NA;09/07/2017 4:51;FALSE;NA;8,84E+17;NA;"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""";AngelesMortales;3;TRUE;FALSE;NA;NA;
558;"RT @JohaEliiii: #Besándote @piso21music sonando en @JoyaStereo muchas gracias por poner esta bella canción <U+2764> 

@oval_sound @mxkthy";FALSE;0;NA;09/07/2017 4:49;FALSE;NA;8,84E+17;NA;"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""";mxkthy;3;TRUE;FALSE;NA;NA;
559;RT @VanesaMartinEc: ¡Muchas gracias! @de_VasquezP @JoyaStereo escuchando a full esa hermosa Complicidad de @vanesamartin_ <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><U+2764><ed><U+00A0><U+00BD><ed><U+00B3><U+00BB>  @oval_sound…;FALSE;0;NA;09/07/2017 4:01;FALSE;NA;8,84E+17;NA;"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""";Dianis83;8;TRUE;FALSE;NA;NA;
560;"RT @JohaEliiii: #Besándote @piso21music sonando en @JoyaStereo muchas gracias por poner esta bella canción <U+2764> 

@oval_sound @mxkthy";FALSE;0;NA;09/07/2017 2:55;FALSE;NA;8,84E+17;NA;"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""";Piso21Ecu;3;TRUE;FALSE;NA;NA;
561;"#Besándote @piso21music sonando en @JoyaStereo muchas gracias por poner esta bella canción <U+2764> 

@oval_sound @mxkthy";FALSE;3;NA;09/07/2017 2:54;FALSE;NA;8,84E+17;NA;"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""";JohaEliiii;3;FALSE;FALSE;NA;NA;
562;RT @JohaEliiii: #LaEternidad <U+2764> @ParCevas suena en @JoyaStereo muchas gracias <ed><U+00A0><U+00BD><ed><U+00B9><U+0088>;FALSE;0;NA;09/07/2017 2:07;FALSE;NA;8,84E+17;NA;"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""";ParCevas;1;TRUE;FALSE;NA;NA;
563;#LaEternidad <U+2764> @ParCevas suena en @JoyaStereo muchas gracias <ed><U+00A0><U+00BD><ed><U+00B9><U+0088>;FALSE;2;NA;09/07/2017 1:59;FALSE;NA;8,84E+17;NA;"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""";JohaEliiii;1;FALSE;FALSE;NA;NA;
564;RT @VanesaMartinEc: ¡Muchas gracias! @de_VasquezP @JoyaStereo escuchando a full esa hermosa Complicidad de @vanesamartin_ <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><U+2764><ed><U+00A0><U+00BD><ed><U+00B3><U+00BB>  @oval_sound…;FALSE;0;NA;09/07/2017 1:57;FALSE;NA;8,84E+17;NA;"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Lite</a>""";CarmenCarp3;8;TRUE;FALSE;NA;NA;
565;@Vmlatinoameric @VanesaMartinEc @JoyaStereo @de_VasquezP @vanesamartin_ Queremos escucharla. Una noche magica;FALSE;2;Vmlatinoameric;09/07/2017 1:50;FALSE;8,84E+17;8,84E+17;7,16E+17;"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""";mabelkordich5;0;FALSE;FALSE;NA;NA;
566;RT @Vmlatinoameric: @VanesaMartinEc @JoyaStereo @de_VasquezP @vanesamartin_ Si si que suene fuerte su música en #AltaTensión por fa <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>;FALSE;0;NA;09/07/2017 1:49;FALSE;NA;8,84E+17;NA;"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""";mabelkordich5;1;TRUE;FALSE;NA;NA;
567;RT @VanesaMartinEc: @JoyaStereo @de_VasquezP Buenas tardes Pao #FelizFindeSemana nos super encantaría escuchar #Complicidad de @vanesamarti…;FALSE;0;NA;09/07/2017 1:49;FALSE;NA;8,84E+17;NA;"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""";mabelkordich5;1;TRUE;FALSE;NA;NA;
568;RT @VanesaMartinEc: ¡Muchas gracias! @de_VasquezP @JoyaStereo escuchando a full esa hermosa Complicidad de @vanesamartin_ <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><U+2764><ed><U+00A0><U+00BD><ed><U+00B3><U+00BB>  @oval_sound…;FALSE;0;NA;09/07/2017 1:40;FALSE;NA;8,84E+17;NA;"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""";mabelkordich5;8;TRUE;FALSE;NA;NA;
569;* Hola porfaa aquí en sintonía con ustedes la mejor <ed><U+00A0><U+00BD><ed><U+00B1><U+008C> quisiera escuchar en estos momentos #FelicesLos4 de @maluma gracias @JoyaStereo <ed><U+00A0><U+00BD><ed><U+00B1><U+00BB>;FALSE;0;NA;09/07/2017 0:53;FALSE;NA;8,84E+17;NA;"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""";AbigailCerezo6;0;FALSE;FALSE;NA;NA;
570;Fusionamos #CiudadJoya y #PolosOpuestos por 3 horas en la conducción Marco Antonio Vallejo @marquitovallejo #FelizFinDeSemana;FALSE;14;NA;09/07/2017 0:19;FALSE;NA;8,84E+17;NA;"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""";JoyaStereo;4;FALSE;FALSE;NA;NA;
571;* Hola porfaa aquí en sintonía con ustedes la mejor <ed><U+00A0><U+00BD><ed><U+00B1><U+008C> quisiera escuchar en estos momentos #FelicesLos4 de @maluma gracias @JoyaStereo <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>;FALSE;0;NA;08/07/2017 23:49;FALSE;NA;8,84E+17;NA;"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""";AbigailCerezo6;0;FALSE;FALSE;NA;NA;
572;RT @VanesaMartinEc: ¡Muchas gracias! @de_VasquezP @JoyaStereo escuchando a full esa hermosa Complicidad de @vanesamartin_ <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><U+2764><ed><U+00A0><U+00BD><ed><U+00B3><U+00BB>  @oval_sound…;FALSE;0;NA;08/07/2017 23:37;FALSE;NA;8,84E+17;NA;"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""";Vmlatinoameric;8;TRUE;FALSE;NA;NA;
573;RT @VanesaMartinEc: ¡Muchas gracias! @de_VasquezP @JoyaStereo escuchando a full esa hermosa Complicidad de @vanesamartin_ <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><U+2764><ed><U+00A0><U+00BD><ed><U+00B3><U+00BB>  @oval_sound…;FALSE;0;NA;08/07/2017 22:55;FALSE;NA;8,84E+17;NA;"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""";PaoBelita;8;TRUE;FALSE;NA;NA;
574;RT @VanesaMartinEc: ¡Muchas gracias! @de_VasquezP @JoyaStereo escuchando a full esa hermosa Complicidad de @vanesamartin_ <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><U+2764><ed><U+00A0><U+00BD><ed><U+00B3><U+00BB>  @oval_sound…;FALSE;0;NA;08/07/2017 22:38;FALSE;NA;8,84E+17;NA;"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""";Vivii2404;8;TRUE;FALSE;NA;NA;
575;RT @VanesaMartinEc: ¡Muchas gracias! @de_VasquezP @JoyaStereo escuchando a full esa hermosa Complicidad de @vanesamartin_ <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><U+2764><ed><U+00A0><U+00BD><ed><U+00B3><U+00BB>  @oval_sound…;FALSE;0;NA;08/07/2017 22:30;FALSE;NA;8,84E+17;NA;"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""";VMUru4;8;TRUE;FALSE;NA;NA;
576;@JoyaStereo @de_VasquezP #AltaTensión porfa me complacen con la canción #NecesitoTuAmor de @Legarda y un saludo para el club hermoso sábado;FALSE;2;JoyaStereo;08/07/2017 22:29;FALSE;8,84E+17;8,84E+17;275140097;"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""";LegardaEcuador;0;FALSE;FALSE;NA;NA;
577;RT @VanesaMartinEc: ¡Muchas gracias! @de_VasquezP @JoyaStereo escuchando a full esa hermosa Complicidad de @vanesamartin_ <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><U+2764><ed><U+00A0><U+00BD><ed><U+00B3><U+00BB>  @oval_sound…;FALSE;0;NA;08/07/2017 22:28;FALSE;NA;8,84E+17;NA;"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""";oval_sound;8;TRUE;FALSE;NA;NA;
578;@JoyaStereo @de_VasquezP por favor me ayudas con lo digo de @_CarlosRivera Saludos @RiveristasEc;FALSE;2;JoyaStereo;08/07/2017 22:28;FALSE;8,84E+17;8,84E+17;275140097;"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""";IsabelChilig;0;FALSE;FALSE;NA;NA;
579;@JoyaStereo @de_VasquezP Buena tarde Paolita xfa un tema de jessi y joy dueles porfa gracias;FALSE;2;JoyaStereo;08/07/2017 22:07;FALSE;8,84E+17;8,84E+17;275140097;"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""";gladys_jeaneth;0;FALSE;FALSE;NA;NA;
